,Date,Rainfall_Monteporzio,Rainfall_Velletri,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri
5843,2019-12-31,,,-44.8,-101.19,,,-104.66,-94.1,-96.16,-98.61,-91.23,2586.28,3890.99,1636.38,,7271.53,2593.69,3973.32,3482.03,,
5844,2020-01-01,0.0,0.0,-38.68,-101.19,,,-104.63,-94.1,-94.3,-98.61,-91.02,2734.78,3885.3,1817.75,,7873.99,2530.73,3973.0,3277.66,6.07,6.42
5845,2020-01-02,0.2,0.0,-37.92,-101.15,,,,-94.05,-94.7,-98.38,-90.93,2851.27,3884.76,2037.82,,7527.64,2212.88,3976.67,3232.3,5.96,6.8
5846,2020-01-03,0.2,0.0,-37.16,-101.11,,,,-93.99,-95.1,-98.15,-90.83,2925.5,3882.6,2116.84,,6655.68,2302.06,3982.9,3478.64,5.35,6.87
5847,2020-01-04,0.0,0.0,-36.48,-101.11,,-101.76,,-93.79,-95.1,-98.15,-90.61,2980.66,3888.72,1797.08,3889.08,6916.68,2534.94,3996.97,3210.37,6.58,8.69
5848,2020-01-05,0.0,0.0,-35.99,-101.11,,-101.76,,-93.79,-95.1,-98.15,-89.97,3018.24,3897.61,934.52,3891.17,7479.22,2549.95,3968.21,2938.14,6.87,8.28
5849,2020-01-06,0.0,0.0,-35.99,-101.0,,-101.76,,-93.79,-95.09,-98.15,-89.94,3044.12,3900.85,1502.78,3892.5,7634.88,2280.78,3965.15,2714.04,3.2,6.54
5850,2020-01-07,0.0,0.0,-35.99,-100.85,,-101.76,,-93.79,-95.09,-98.15,-89.94,3050.32,3891.28,1818.43,3888.5,7882.52,2026.01,3956.9,2977.09,3.45,4.99
5851,2020-01-08,0.0,0.0,-35.49,-100.82,,-101.76,-104.7,-93.79,-95.09,-98.15,-89.94,3066.34,3891.28,1630.12,3892.1,7424.89,2599.09,3960.54,2924.39,5.29,7.37
5852,2020-01-09,0.0,0.0,-35.49,-100.61,,-101.76,-104.77,-93.79,-95.92,-98.15,-90.69,3075.59,3886.24,1941.08,3893.36,7476.88,2168.14,3960.32,3013.6,4.34,5.87
5853,2020-01-10,0.0,0.0,-35.49,-100.61,,-101.76,-104.77,-93.79,-96.54,-98.15,-90.75,3082.82,3883.32,1980.65,3894.7,7527.82,2126.52,3958.45,2542.0,5.72,7.39
5854,2020-01-11,0.0,0.0,-34.98,-100.61,,-101.76,-104.77,-93.79,-96.55,-98.15,-90.84,3090.78,3884.4,965.84,3893.76,7882.42,2043.58,3962.74,2869.09,5.38,7.59
5855,2020-01-12,0.0,0.0,-34.98,-100.61,,-101.76,-104.77,-93.79,-96.55,-98.15,-90.84,3099.64,3878.17,1914.16,3892.25,7880.54,2098.48,3958.42,2543.76,5.17,8.19
5856,2020-01-13,0.0,0.0,-34.98,-100.61,,-101.76,-104.77,-93.79,-96.54,-98.15,-90.84,3478.93,3875.44,1381.43,3893.26,7881.59,2135.84,3960.83,2616.12,4.85,6.56
5857,2020-01-14,0.0,0.0,-37.53,-100.61,,-101.76,-104.77,-93.79,-96.34,-98.15,-90.84,,3868.74,1242.22,3892.46,7879.9,1814.22,3960.94,2394.36,5.12,6.75
5858,2020-01-15,0.0,0.0,-38.55,-100.61,,-101.76,-104.77,-93.79,-96.34,-98.15,-90.98,,3867.52,1291.68,3897.32,7889.44,1409.83,3967.88,2579.51,4.64,6.42
5859,2020-01-16,0.0,0.0,-38.55,-100.61,,-101.76,-104.72,-93.79,-96.33,-98.15,-90.98,,3857.26,1250.17,3893.72,7622.68,1287.14,3964.46,2687.98,4.71,6.81
5860,2020-01-17,0.0,0.0,-38.56,-100.61,,-101.76,-104.65,-93.79,-96.33,-98.15,-90.98,3798.83,3851.42,1150.27,3894.59,7470.65,1851.66,3964.68,3155.54,4.93,7.23
5861,2020-01-18,7.0,11.2,-38.56,-100.61,,-101.76,-104.62,-93.79,-96.33,-98.0,-90.98,,3848.04,1430.35,3895.09,7052.22,1969.78,3661.2,2893.72,5.32,6.85
5862,2020-01-19,0.2,0.0,-38.56,-100.61,,-101.76,-104.62,-93.79,-96.36,-98.0,-90.91,,3846.17,1608.77,3895.31,7411.39,1787.11,3946.21,2682.97,5.35,7.62
5863,2020-01-20,0.0,0.0,-38.56,-100.61,,-101.76,-104.62,-93.79,-96.34,-98.0,-90.85,3779.32,3848.04,1138.28,3897.29,7872.55,1499.18,3951.68,2286.47,5.28,7.81
5864,2020-01-21,0.0,0.0,-38.56,-100.61,,-101.76,-104.65,-93.79,-96.35,-98.0,-90.85,3741.62,3845.41,,3897.58,7408.62,2396.05,3955.61,3117.49,6.1,8.87
5865,2020-01-22,0.0,0.0,-38.56,-100.61,,-101.76,-104.65,-93.79,-96.34,-98.0,-90.85,3685.61,3840.73,,3896.57,7862.54,2198.84,3959.75,2901.6,6.3,8.34
5866,2020-01-23,0.2,0.0,-39.05,-100.61,,-101.76,-104.65,-93.79,-96.35,-98.0,-90.96,3660.7,3834.61,1231.38,3897.0,7401.6,1717.16,3958.74,2675.16,6.26,8.25
5867,2020-01-24,0.0,0.2,-39.05,-100.71,,-101.76,-104.65,-94.25,-96.34,-98.0,-91.1,3631.0,3834.72,1421.39,3896.28,7398.76,1694.23,3958.13,2870.6,7.16,8.89
5868,2020-01-25,7.6,15.8,-39.05,-100.71,,-101.76,-104.58,-94.25,-96.28,-98.0,-91.3,3622.64,3838.86,405.68,3897.54,7353.43,2113.74,3962.16,3050.28,7.44,9.41
5869,2020-01-26,0.2,1.0,-39.05,-100.71,,-101.76,-104.58,-94.25,-96.27,-98.0,-91.1,3598.49,3830.65,1467.07,3898.33,7856.03,1886.76,3961.22,2683.4,6.72,8.7
5870,2020-01-27,6.8,7.8,-39.05,-100.7,,-101.76,-104.58,-94.25,-96.25,-98.0,-91.1,3571.92,3827.59,1584.72,3898.15,7854.3,1763.21,3961.98,2971.33,7.1,10.14
5871,2020-01-28,1.4,2.6,-39.05,-100.7,,-101.76,-104.58,-94.25,-96.25,-98.0,-90.8,3540.6,3830.18,1231.85,3898.66,7852.0,1860.16,3963.71,2610.04,8.36,9.75
5872,2020-01-29,0.2,0.0,-39.05,-100.7,,-101.76,-104.58,-94.25,-96.25,-98.0,-90.8,3509.06,3830.0,1052.17,3898.19,7393.68,1603.33,3965.44,3112.92,7.36,10.08
5873,2020-01-30,0.0,0.0,-39.3,-100.69,,,-104.58,,-96.25,,-90.8,3453.98,3826.51,1273.03,3896.78,7843.0,1797.26,3962.38,2861.32,7.52,9.39
5874,2020-01-31,0.0,0.0,-39.55,-100.69,,,-104.56,,-96.25,,-91.25,3421.8,3827.48,1357.2,3898.12,7841.66,1786.32,3963.28,2645.6,8.37,9.95
5875,2020-02-01,0.6,3.2,-39.8,-100.69,,,-104.56,,-96.26,,-91.25,3379.93,3827.63,1178.14,3897.9,7338.92,2355.77,3962.27,2751.05,9.22,10.83
5876,2020-02-02,0.0,0.2,-40.05,-100.69,,,-104.56,,-96.35,,-91.25,3336.34,3829.93,1231.31,3899.99,7857.65,1983.38,3965.72,2610.65,9.68,11.5
5877,2020-02-03,0.0,0.0,-40.05,-100.69,,,-104.56,,-96.37,,-91.18,3299.54,3833.17,433.66,3900.53,7499.88,2589.73,3969.5,3155.54,10.15,12.01
5878,2020-02-04,0.4,0.4,-40.05,-100.69,,,-104.58,,-96.37,,-90.94,3275.78,3833.46,1142.86,,7453.08,2340.94,3969.83,3120.7,8.76,11.02
5879,2020-02-05,0.0,0.0,-40.58,-100.67,,,-104.62,-94.27,-96.35,,-90.94,3257.57,3827.2,1480.75,3897.43,7136.96,1957.46,3965.26,2853.58,3.66,7.1
5880,2020-02-06,0.0,0.0,-40.58,-100.67,,,-104.62,-94.46,-96.44,,-91.18,3222.0,3824.14,1299.2,3895.81,7287.91,1703.77,3966.48,2504.77,3.52,6.13
5881,2020-02-07,0.0,0.0,-41.59,-100.67,,,-104.62,-94.65,-96.44,-98.21,-91.2,3107.27,3822.88,1983.13,3897.54,7495.45,2048.98,3710.84,3158.53,3.97,5.53
5882,2020-02-08,0.0,0.0,-41.59,-100.67,,,-104.62,-94.65,-96.32,-98.21,-91.38,3036.56,3823.6,1335.74,3897.5,7494.62,2078.96,3701.2,3191.83,5.67,6.39
5883,2020-02-09,0.0,2.2,-41.59,-100.67,,,-104.62,-94.65,-96.47,-98.21,-91.38,3010.54,3821.69,1987.31,3897.43,7441.34,2171.34,3912.48,2643.23,6.9,8.01
5884,2020-02-10,1.6,5.4,-41.85,-100.68,,,-104.56,-94.65,-96.47,-98.21,-91.2,3072.24,3828.92,1415.84,3899.41,7854.48,1791.4,3900.31,2535.16,8.68,9.77
5885,2020-02-11,0.2,0.2,-41.83,-100.66,,,-104.57,-94.65,-96.46,-98.21,-91.2,3087.25,3828.42,882.94,,7185.78,2553.44,3894.05,3002.33,10.56,12.13
5886,2020-02-12,0.0,0.0,-41.83,-100.64,,,-104.56,-94.68,-96.46,-98.05,-91.27,3070.62,3823.96,1525.61,3900.92,7182.14,1413.97,3687.52,2924.5,8.37,11.42
5887,2020-02-13,0.0,0.0,-42.08,-100.64,,,-104.56,-94.68,-96.46,-98.05,-91.27,3020.04,3821.76,2532.53,,7138.98,,3901.86,2970.5,7.96,9.09
5888,2020-02-14,5.2,4.0,-42.78,-100.62,,-99.27,-104.57,-94.68,-96.46,-98.05,-91.27,3048.01,3859.52,2205.47,3896.68,7392.31,604.69,3907.04,2785.86,9.47,11.44
5889,2020-02-15,0.0,0.0,-43.47,-100.63,,,-104.6,,-96.47,,-91.27,3015.04,3874.54,2389.86,3894.08,7436.99,2476.66,3891.49,3142.66,7.84,9.61
5890,2020-02-16,0.0,0.0,-43.98,-100.82,,,-104.6,,-96.47,,-91.27,2981.84,3871.62,2029.72,3895.78,7539.73,2379.49,3890.52,3220.16,7.47,8.85
5891,2020-02-17,0.0,0.0,-44.5,-100.82,,,-104.6,,-96.47,,-91.94,2949.52,3865.5,2569.61,3896.5,7844.22,2600.42,3889.19,3038.72,7.63,8.47
5892,2020-02-18,0.0,0.0,-44.5,-100.82,,,-104.59,,-96.47,,-91.94,2939.04,3863.7,2300.51,3897.4,7485.08,2379.53,3888.65,3036.89,7.93,8.82
5893,2020-02-19,3.6,7.8,-44.5,-100.82,,,-104.59,,-96.47,,-91.94,2943.0,3862.48,2264.51,3898.01,7485.44,2320.92,3886.34,3111.88,6.34,8.8
5894,2020-02-20,0.2,0.0,-45.02,-100.82,,,-104.59,,-96.47,,-91.94,2927.12,3861.36,2136.92,3897.54,7484.29,2220.37,3887.14,3212.64,6.71,9.53
5895,2020-02-21,0.0,0.0,-45.54,-100.82,,,-104.62,,-96.53,,-91.37,2865.38,3859.85,2047.86,3896.89,7841.88,2095.99,3882.71,2999.99,6.62,8.53
5896,2020-02-22,0.0,0.0,-45.56,,,,-104.65,,-96.56,-98.05,-91.27,2847.56,3854.12,2174.76,3897.11,7482.38,2653.78,3871.66,3143.05,7.63,9.19
5897,2020-02-23,0.2,0.0,-45.56,,-114.48,,-104.65,,-96.56,-98.05,-91.37,2839.14,3851.82,2548.04,3898.55,7842.6,2616.8,3864.6,3035.27,8.43,10.92
5898,2020-02-24,0.2,0.0,-45.56,,-114.4,,-104.65,,-96.56,-98.05,-91.27,2828.48,3849.19,2707.34,3898.08,7841.09,2719.84,3874.86,3468.42,8.89,11.89
5899,2020-02-25,0.0,0.0,-45.65,,-114.34,,-104.47,,-96.56,,-91.27,2810.7,3850.78,2645.53,3898.84,7378.34,2662.09,3876.66,3107.2,9.44,11.25
5900,2020-02-26,2.2,5.0,-45.77,,-114.33,,-104.22,,-96.54,,-91.23,2809.66,3844.91,3055.75,3900.49,7124.87,2508.3,3871.4,2924.5,7.54,9.8
5901,2020-02-27,4.8,12.2,-46.11,,-114.34,,-104.22,,-96.54,,-91.23,2792.52,3838.79,2801.16,3897.86,7423.38,2380.0,3868.92,2774.48,5.4,8.17
5902,2020-02-28,1.2,5.0,-46.63,,-114.34,,-104.28,,-96.57,,-91.23,2765.12,3835.48,3063.56,3897.4,7835.9,2129.8,3867.34,2525.72,8.9,11.21
5903,2020-02-29,0.0,0.0,-47.13,,-114.43,,-104.42,-94.6,-96.57,-98.62,-91.59,2725.42,3829.46,2957.83,3897.04,7269.8,2533.14,3769.02,2993.51,8.25,9.18
5904,2020-03-01,11.0,9.0,-47.13,,-114.43,,-104.42,-94.87,-96.57,-98.62,-91.59,2706.84,3830.36,3066.01,3899.48,7837.38,2405.92,3850.2,2853.32,9.7,11.29
5905,2020-03-02,,15.0,-47.14,,-114.43,,-104.59,-95.1,-96.57,-98.62,-91.59,2692.37,3831.16,3067.06,3900.53,7478.82,2355.59,3847.64,3213.32,9.5,11.2
5906,2020-03-03,10.4,6.6,-47.14,,-114.43,,-104.42,-95.12,-96.5,-98.62,-91.28,2697.52,3829.61,3072.82,3899.88,7836.01,1847.99,3837.2,2204.21,5.7,8.06
5907,2020-03-04,0.0,0.0,-47.52,,-114.43,,-104.35,-95.13,-96.47,,-91.28,2692.51,3826.33,2811.24,,7417.55,2608.31,3830.9,3113.42,5.97,9.1
5908,2020-03-05,1.4,2.8,-47.52,,-114.54,,-104.5,,-96.47,,-91.26,2669.47,3825.36,3068.68,3899.52,7831.48,2190.89,3834.04,2564.53,7.41,9.45
5909,2020-03-06,6.0,15.4,-47.52,,-114.64,,-104.55,,-96.5,,-91.26,2675.56,3824.35,3073.03,3900.56,7474.43,2380.68,3835.15,2852.71,7.85,9.95
5910,2020-03-07,0.2,0.2,-47.6,,,,-104.55,,-96.49,,-91.26,2662.88,3820.9,3061.22,3899.92,7368.77,2399.65,3835.87,3140.57,6.51,8.78
5911,2020-03-08,0.0,0.0,-47.6,,,,-104.55,,-96.49,,-91.26,2655.86,3818.3,3050.71,3900.46,7832.09,2997.4,3832.67,3469.97,7.15,9.16
5912,2020-03-09,0.0,0.0,-47.66,,-113.39,,-104.55,,-96.49,,-91.26,2652.16,3816.14,3049.06,3900.35,7418.09,2655.04,3827.84,3141.9,6.68,8.55
5913,2020-03-10,0.0,0.0,-47.66,,-113.39,,-104.55,,-96.47,,-91.26,2660.4,3815.21,3047.4,3899.56,7415.68,2724.37,3826.76,3176.24,7.48,9.36
5914,2020-03-11,0.0,0.0,-47.66,,-113.39,,-104.55,,-96.47,,-91.68,2653.99,3816.76,2904.77,3899.81,7518.06,2242.15,3829.03,2707.56,9.21,11.2
5915,2020-03-12,0.0,0.0,-47.42,,-113.19,,-104.52,,-96.46,,-91.68,2651.22,3818.3,3083.69,3900.31,7827.41,2125.62,3833.86,3000.24,9.64,10.87
5916,2020-03-13,0.2,0.0,-47.41,,-113.01,,-104.52,,-96.46,,-91.32,2660.65,3817.08,3081.92,3899.63,7826.83,2408.62,3833.6,3108.67,9.47,10.7
5917,2020-03-14,0.2,0.0,-47.4,-100.79,-113.0,,-104.52,,-96.48,,-91.56,2664.36,3819.13,3077.1,,6958.4,2390.15,3834.65,2782.15,9.22,11.33
5918,2020-03-15,0.2,0.0,-47.36,-100.79,-112.99,,-104.52,,-96.51,,-91.32,2661.52,3817.04,3073.9,3900.78,7826.8,2764.58,3836.23,3253.82,9.51,11.27
5919,2020-03-16,0.0,0.0,-47.36,-100.79,-112.99,,-104.52,-95.1,-96.51,-98.62,-91.09,2702.77,3875.08,3121.45,,7947.54,2817.9,3896.6,3466.3,8.6,10.98
5920,2020-03-17,0.0,0.0,-47.36,-100.79,-112.92,,-104.52,-95.1,-96.57,-98.62,-91.09,2650.25,3812.04,3073.54,3899.34,7822.98,2698.56,3829.68,3179.95,9.28,10.99
5921,2020-03-18,0.0,0.0,-47.36,-100.79,-112.92,,-104.52,-95.1,-96.57,-98.62,-91.09,2654.93,3811.97,3073.39,3899.45,7823.88,2971.94,3824.89,3469.39,10.58,12.0
5922,2020-03-19,0.0,0.0,-47.36,-100.79,-112.9,,-104.52,-95.1,-96.57,-98.62,-91.09,2658.82,3813.34,3074.51,3900.85,7825.57,2747.05,3826.51,3472.16,10.92,12.61
5923,2020-03-20,0.0,0.0,-46.86,-100.79,-112.9,,-104.54,,-96.57,,-90.98,2664.4,3812.44,3075.8,3900.85,7363.69,2627.89,3826.8,3105.32,10.39,11.69
5924,2020-03-21,0.0,0.0,-46.85,-100.79,-112.75,,-104.55,,-96.55,,-90.98,2677.64,3811.07,3080.77,,7364.38,2559.92,3828.74,3034.98,10.11,11.32
5925,2020-03-22,0.4,0.0,-46.85,,-112.2,,-104.59,,-96.53,,-90.98,2692.15,3814.13,3096.58,,7831.01,2056.25,3830.08,2496.85,10.44,11.9
5926,2020-03-23,0.0,0.0,-46.85,,-112.19,,-104.57,,-96.53,,-91.05,2696.51,3809.74,3105.79,,7848.0,2499.7,3829.61,2931.8,5.44,9.38
5927,2020-03-24,0.0,0.0,-46.85,,-111.91,,-104.57,,-96.53,-98.55,-91.05,2687.72,3806.39,3097.87,3900.28,7442.35,2432.3,3585.38,2822.08,,
5928,2020-03-25,1.8,1.4,-46.85,,-111.62,,-104.55,,-96.53,-98.55,-91.53,2643.37,3804.91,3093.16,3900.74,7234.06,2465.93,3826.51,2967.66,3.35,5.55
5929,2020-03-26,17.4,5.8,-46.28,-100.33,-111.62,,-104.52,,-96.35,-98.55,-91.05,2758.64,3805.81,3098.92,,7388.57,2355.41,3829.14,2823.7,5.46,7.79
5930,2020-03-27,0.8,0.4,-45.79,-100.59,-111.62,-101.61,-104.52,,-96.3,-98.55,-91.53,2783.56,3805.16,3110.0,3815.96,7381.08,2026.12,3704.33,3070.26,8.51,9.38
5931,2020-03-28,4.8,0.2,-45.72,-100.59,-112.66,-101.61,-104.52,,-96.3,-98.17,-90.79,2819.7,3900.53,3118.18,,4790.34,2339.03,3920.65,3510.11,7.77,9.93
5932,2020-03-29,0.6,0.0,-45.64,-100.59,-113.75,-101.61,-104.5,-98.05,-96.3,-97.68,-90.73,2648.81,3738.74,2942.53,3725.5,6795.94,2851.92,3765.38,3336.98,8.6,11.19
5933,2020-03-30,0.0,0.0,-45.63,-100.59,-113.89,,-104.5,,-96.35,,-90.73,2772.07,3905.35,3078.94,3888.4,,1616.08,3911.36,2332.58,8.77,11.38
5934,2020-03-31,0.2,0.0,-45.64,-100.84,-113.71,-101.68,-104.52,,-96.35,-97.27,-91.18,2778.98,3907.12,2572.78,3525.7,7042.0,1915.7,3419.14,2995.38,7.15,10.48
5935,2020-04-01,0.0,0.0,-45.59,-100.85,-113.66,,-104.53,,-96.38,,-90.77,2794.39,3907.62,3052.98,3891.6,7923.82,1771.31,3851.35,2879.6,3.75,7.11
5936,2020-04-02,0.0,0.0,-45.55,-100.85,-113.71,,-104.53,-98.1,-96.35,,-91.18,2789.1,3906.72,2568.17,3893.44,6723.36,2079.18,3860.35,3485.88,4.48,6.95
5937,2020-04-03,0.0,0.0,-45.55,-100.85,-114.3,,-104.53,-98.1,-96.23,,-91.18,2787.55,3904.24,3066.88,3894.26,7301.09,1674.72,3868.63,2589.55,7.37,9.71
5938,2020-04-04,0.0,0.0,-45.04,-100.85,-114.3,,-104.53,-98.1,-96.15,,-91.22,2826.61,3913.34,2397.64,3896.89,6627.67,1834.74,3873.46,3325.07,10.33,12.52
5939,2020-04-05,0.0,0.0,-45.04,-100.84,-114.3,,-104.48,-98.05,-96.11,,-91.22,2837.92,3920.9,3077.32,3899.05,7002.04,1121.8,3880.69,2880.97,12.14,14.03
5940,2020-04-06,0.0,0.0,-45.04,-100.82,-114.3,,-104.47,-98.05,-96.11,,-91.29,2854.87,3933.32,3081.38,3897.54,6862.64,1267.38,3879.65,3073.57,11.76,13.6
5941,2020-04-07,0.0,0.0,-45.04,-100.77,-114.3,-101.55,-104.47,-98.05,-96.06,,-91.26,2851.63,3922.67,3086.06,3718.69,6889.54,1675.55,3879.07,2737.58,11.85,13.37
5942,2020-04-08,0.0,0.0,-45.04,-100.77,-114.3,-101.55,-104.47,-98.05,-96.06,,,2852.82,3927.85,2820.1,3264.3,6831.0,1587.92,3881.12,3486.85,12.02,13.14
5943,2020-04-09,0.0,0.0,,-100.77,-114.3,-101.55,-104.46,-98.07,-96.11,-97.57,-91.08,2855.2,3916.8,2779.34,3877.78,6353.1,1484.42,3914.14,3101.83,11.92,12.75
5944,2020-04-10,0.0,0.0,,-100.77,-114.3,-101.55,-104.45,-98.18,-96.06,-97.57,-91.08,2849.36,3920.0,3086.96,,6571.69,1121.15,3931.85,3489.19,13.01,13.88
5945,2020-04-11,0.0,0.0,,-100.77,-114.33,,-104.45,,-96.06,,-91.08,2847.82,3925.04,3095.89,,6992.14,1457.46,3928.79,3125.45,14.53,15.19
5946,2020-04-12,0.0,0.0,,-100.56,-114.44,,-104.45,,-96.02,,-90.91,2841.8,3926.81,3083.29,,6239.77,1762.81,3926.63,3488.54,14.62,14.57
5947,2020-04-13,0.0,0.0,-42.73,-100.56,-114.33,,-104.45,-98.18,-96.02,,,1851.44,3918.17,2047.72,,7698.71,2042.82,3923.68,3494.2,13.77,14.42
5948,2020-04-14,8.2,6.0,-43.43,-100.56,-114.31,,-104.45,-98.08,-95.95,,-90.65,2851.42,3904.49,2941.99,,6586.88,869.22,3927.64,3480.7,9.04,11.23
5949,2020-04-15,0.0,0.0,-44.14,-100.56,-114.29,,-104.45,-98.08,-95.92,-97.57,-90.69,2876.58,3901.61,2532.49,3327.26,6764.9,1150.45,3925.51,3264.19,9.09,11.42
5950,2020-04-16,0.0,0.0,-44.89,-100.56,-114.29,,-104.45,-98.08,-95.88,-97.57,-90.43,2843.1,3895.31,3097.48,3886.7,6713.46,1606.5,3923.71,2873.05,10.48,11.93
5951,2020-04-17,0.0,0.0,-45.39,-100.56,-114.29,,-104.44,,-95.88,,-90.43,2820.17,3895.42,3100.57,3888.94,6366.2,1337.47,3927.1,3492.5,11.87,13.51
5952,2020-04-18,0.2,0.0,-45.44,-100.56,-114.29,,-104.43,,-95.87,,-90.51,2806.85,3896.96,3116.27,3889.4,6804.47,1297.58,3928.32,3018.78,13.38,15.17
5953,2020-04-19,0.4,0.2,-45.54,-100.46,-114.4,,-104.42,,-95.85,,-90.51,1631.95,2278.73,1841.33,2472.05,3404.02,834.23,2294.24,1891.26,15.3,16.95
5954,2020-04-20,15.2,15.0,-45.62,-100.46,-114.4,-102.26,-104.42,,-95.85,-97.0,-90.42,2794.64,3895.24,3177.76,3890.88,6292.62,1148.51,3932.03,3493.73,12.89,14.8
5955,2020-04-21,1.6,2.2,-45.71,-100.46,-114.37,-102.26,-104.41,,-95.85,-97.0,-90.42,2788.67,3893.33,2970.22,3649.86,6090.7,1106.42,3935.59,3017.95,12.9,14.58
5956,2020-04-22,6.0,8.8,-45.8,-100.17,-114.4,,-104.41,,-95.85,,-90.42,2775.02,3894.77,2918.05,3896.57,5933.59,1549.87,3933.18,2914.13,11.32,12.98
5957,2020-04-23,3.2,0.6,-45.88,-100.17,-114.4,-102.14,-104.41,,-95.85,,-90.42,2761.49,3897.14,2855.56,3636.25,6491.3,1049.22,3936.2,2537.82,11.38,13.38
5958,2020-04-24,0.0,0.2,,-100.05,-114.46,-102.09,-104.41,,-95.86,,-90.41,2763.25,3893.44,2884.82,3619.8,6751.44,1393.13,3933.43,2904.88,11.82,13.92
5959,2020-04-25,0.0,0.0,-46.1,-100.05,-114.59,-102.09,-104.41,,-95.85,,-90.41,2771.24,3891.1,3120.66,3898.4,6465.28,1301.33,3936.13,3203.39,11.8,13.58
5960,2020-04-26,0.0,0.0,-46.23,-100.05,-114.59,,-104.38,,-95.85,,-90.51,2767.93,3879.36,3111.44,3895.78,7063.85,1608.3,3932.93,2872.87,11.92,14.2
5961,2020-04-27,0.0,0.0,-46.35,-100.05,-114.59,,-104.38,,-95.85,,-90.41,2752.74,3872.59,3108.49,3894.77,6504.7,1274.44,3936.28,3492.76,12.73,14.68
5962,2020-04-28,0.0,2.8,-46.35,-100.04,-114.57,,-104.38,,-95.85,,,1369.91,1937.84,1561.61,1949.22,2164.03,,1971.47,1748.95,13.27,14.29
5963,2020-04-29,4.6,3.0,-46.35,-100.04,-114.55,-102.09,-104.38,,-95.8,-97.0,-90.42,908.64,1288.4,1032.34,1298.66,2543.44,459.65,1312.7,1163.45,11.81,13.85
5964,2020-04-30,0.2,0.2,-46.35,-100.01,-114.55,-102.09,-104.38,,-95.79,-97.0,-90.42,2716.81,3872.16,2819.66,3899.81,6556.93,1106.42,3943.26,3132.04,12.78,14.83
5965,2020-05-01,0.0,0.0,-46.35,-100.01,-114.55,-102.09,-104.38,,-95.79,-97.0,-90.48,2699.71,3870.76,3107.27,3899.48,6493.64,1238.18,3943.3,3496.03,14.19,15.95
5966,2020-05-02,0.0,0.0,-46.0,-100.21,-114.55,-102.09,-104.4,,-95.79,-97.0,-90.48,2218.32,3877.02,2696.29,3899.3,7632.9,2173.39,3923.17,3239.17,14.62,17.37
5967,2020-05-03,0.0,0.0,-46.0,-100.27,-114.5,-102.09,-104.38,,-95.8,-97.0,-90.48,2250.4,3880.15,2340.11,,7263.29,2133.76,3920.47,3495.56,15.95,19.1
5968,2020-05-04,0.0,0.0,-46.0,-100.27,-114.5,-102.09,-104.38,,-95.84,-97.0,-90.48,2750.33,3868.7,3117.53,3900.46,7220.16,1547.39,3919.93,3492.07,13.58,16.14
5969,2020-05-05,0.0,0.0,-46.47,-100.41,-114.48,-102.04,-104.36,,-95.93,-97.0,-90.48,2598.73,3888.86,3088.69,3896.86,6762.67,2128.75,3918.89,3300.62,15.2,16.54
5970,2020-05-06,0.0,0.0,-46.83,-100.41,-114.48,-101.98,-104.36,,-95.97,-97.54,-90.5,2639.56,3907.51,3121.02,3897.4,7059.64,1947.38,3926.52,3204.36,16.11,18.28
5971,2020-05-07,0.0,0.0,-47.33,-100.52,-114.48,-101.98,-104.36,,-96.1,-97.54,-90.51,2604.13,3902.72,3119.72,3895.13,7626.13,1764.0,3926.92,3202.49,14.67,17.18
5972,2020-05-08,0.0,0.0,-47.83,-100.52,-114.48,-101.98,-104.36,,-96.22,-97.54,-90.51,2576.95,3902.62,3116.09,3895.74,7105.54,1791.04,3925.19,3493.76,14.55,16.4
5973,2020-05-09,0.0,0.0,-47.83,-100.52,-114.48,-101.98,-104.36,,-96.25,-97.54,-90.51,2561.65,3903.98,3104.75,3897.4,7201.73,2410.96,3923.24,3493.58,15.08,17.05
5974,2020-05-10,0.0,0.2,-47.83,-100.52,-114.48,-101.98,-104.37,,-96.25,-97.54,-90.51,2555.5,3904.38,3092.08,3898.58,7356.2,2467.55,3925.26,3493.48,17.05,18.5
5975,2020-05-11,1.6,2.2,-47.87,-100.52,-114.48,-101.98,-104.35,,-96.25,-97.54,-90.51,2533.5,3903.37,3082.54,3898.33,7509.24,2469.96,3925.76,3496.72,14.97,17.43
5976,2020-05-12,0.0,0.0,-48.1,-100.56,-114.48,-101.98,-104.35,-98.22,-96.41,-97.52,-90.51,2497.43,3908.48,3073.72,3893.15,7207.85,2461.54,3909.35,2947.43,15.32,17.44
5977,2020-05-13,0.0,0.0,-48.2,-100.59,-114.46,-102.29,-104.35,-98.22,-96.41,-96.92,-90.45,2327.33,3915.68,2781.76,3620.34,6545.45,2346.59,3896.86,2884.61,17.37,19.4
