,Date,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
7499,2018-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.78,-5.59,-2.76,-7.71,-4.53,23.3,19.8,,23.55,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.1,-1.05
7500,2018-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,1.2,-12.8,-5.63,-2.77,,,23.45,20.8,,23.75,-7510.3865,-15898.0752,-10825.5312,-6417.535,-3917.895,0.1,-1.05
7501,2018-09-17,0.0,0.4,1.8,1.8,0.0,0.0,1.4,0.4,0.0,0.2,-12.8,-5.71,-2.72,,,23.65,19.75,,24.15,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.1,-1.05
7502,2018-09-18,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.8,0.0,0.0,-12.8,-5.64,-2.75,,,23.4,19.05,,23.2,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.1,-1.05
7503,2018-09-19,0.0,0.0,1.2,0.0,0.0,0.0,0.0,3.6,0.0,0.0,-12.8,-5.65,-2.75,,,24.2,20.45,,23.8,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.1,-1.05
7504,2018-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.79,-5.7,-2.77,,,24.8,21.0,,24.35,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.09,-1.06
7505,2018-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-12.79,-5.72,-2.82,,,23.7,21.45,,23.75,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.09,-1.06
7506,2018-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.81,-5.73,-2.84,,,23.05,20.1,,23.45,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.08,-1.07
7507,2018-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,-12.81,-5.75,-2.85,,,23.35,19.85,,23.2,-7510.3865,-15898.0752,-10825.5312,-6417.535,-3917.895,0.08,-1.06
7508,2018-09-24,1.0,2.6,0.6,0.0,6.2,6.0,2.0,0.8,0.0,4.0,-12.81,-5.67,-2.78,,,23.5,17.6,,24.25,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.09,-1.06
7509,2018-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.9,-5.71,-2.83,,,17.45,12.75,,19.35,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,,-1.08
7510,2018-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.93,-5.75,-2.79,,,14.6,11.75,,16.05,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.08,-1.08
7511,2018-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.87,-5.71,-2.78,,,16.1,17.4,,16.85,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.08,-1.09
7512,2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.8,-5.7,-2.78,,,17.7,18.85,,17.85,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.08,-1.09
7513,2018-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.81,-5.67,-2.83,,,18.9,18.9,,19.8,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.08,-1.09
7514,2018-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,-12.81,-5.73,-2.8,,,18.8,16.75,,19.75,-7510.3865,-15898.0752,-10825.5312,-6417.535,-3917.895,0.08,-1.08
7515,2018-10-01,5.8,12.8,6.4,8.4,4.8,6.0,4.0,2.0,0.0,2.2,-12.75,-5.78,-2.63,,,17.25,11.55,,16.25,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,,-1.06
7516,2018-10-02,3.2,7.4,2.6,11.0,0.0,4.8,6.6,,0.0,1.4,-12.81,-5.78,-2.59,,,15.2,10.0,,15.7,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.11,-1.08
7517,2018-10-03,0.2,0.0,0.4,0.2,0.2,0.0,0.0,2.6,0.0,0.0,-12.83,-5.69,-2.63,-7.91,-4.64,16.2,14.35,,16.45,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.1,-1.08
7518,2018-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.85,-5.67,-2.66,-7.89,-4.65,18.95,16.55,,19.05,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.08,-1.09
7519,2018-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-12.84,-5.73,-2.66,-7.83,-4.65,17.75,15.35,,18.55,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.08,-1.08
7520,2018-10-06,0.2,0.2,1.2,0.4,0.2,0.6,0.4,0.6,0.4,2.0,-12.81,-5.72,-2.65,-7.77,-4.67,16.25,11.6,,17.25,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.09,-1.07
7521,2018-10-07,2.6,2.2,9.6,7.0,4.2,4.4,4.0,12.2,0.0,4.0,-12.8,-5.73,-2.62,-7.72,-4.67,18.4,14.15,,18.85,-6957.594677,-14986.9872,-10017.864,-5970.259677,-3424.627419,0.08,-1.07
7522,2018-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.83,-5.68,-2.62,-7.7,-4.68,18.45,15.95,,19.0,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.08,-1.09
7523,2018-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.84,-5.78,-2.65,-7.69,-4.69,18.7,16.25,,19.05,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.08,-1.09
7524,2018-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,-12.84,-5.81,-2.69,-7.66,-4.65,18.95,16.05,,19.1,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.08,-1.09
7525,2018-10-11,0.2,1.4,4.6,3.0,0.4,0.8,0.0,1.6,0.0,0.8,-12.84,-5.8,-2.66,-7.63,-4.63,18.55,13.35,,18.35,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.08,-1.07
7526,2018-10-12,1.4,2.6,4.6,3.4,0.2,0.2,0.0,0.0,0.0,1.8,-12.86,-5.72,-2.65,-7.62,-4.64,19.2,16.45,,20.0,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.08,-1.09
7527,2018-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.85,-5.77,-2.72,-7.64,-4.64,18.1,16.55,,17.9,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.08,-1.09
7528,2018-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.82,-5.72,-2.71,-7.64,-4.65,17.35,15.7,,17.5,-6957.594677,-14986.9872,-10017.864,-5970.259677,-3424.627419,0.08,-1.1
7529,2018-10-15,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,-12.81,-5.8,-2.7,-7.59,-4.66,17.0,15.15,,17.4,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.08,-1.11
7530,2018-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0,-12.82,-5.82,-2.69,-7.56,-4.66,18.0,13.85,,17.8,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.1,-1.1
7531,2018-10-17,1.0,0.8,2.0,1.2,2.6,1.2,2.8,13.2,0.0,2.2,-12.8,-5.82,-2.69,-7.48,-4.67,18.1,14.0,,19.05,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.09,-1.1
7532,2018-10-18,0.0,0.4,0.4,0.0,0.2,0.0,0.4,3.0,0.0,0.0,-12.79,-5.71,-2.72,-7.52,-4.67,19.95,16.15,,20.75,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,,-1.11
7533,2018-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.81,-5.73,-2.76,-7.55,-4.68,18.9,16.8,,19.3,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,,-1.12
7534,2018-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.84,-5.78,-2.77,-7.63,-4.69,18.25,17.4,,18.1,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,,-1.12
7535,2018-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.82,-5.76,-2.76,-7.63,-4.69,16.65,11.95,,17.05,-6957.594677,-14986.9872,-10017.864,-5970.259677,-3424.627419,,-1.11
7536,2018-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.83,-5.73,-2.75,-7.59,-4.7,15.9,9.35,,15.2,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,,
7537,2018-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.83,-5.75,-2.79,-7.65,-4.7,15.3,12.4,,15.8,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,,
7538,2018-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-12.79,-5.83,-2.76,-7.67,-4.71,14.1,13.95,,14.5,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,,-1.12
7539,2018-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,-12.8,-5.85,-2.76,-7.61,-4.69,15.7,16.25,,15.75,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,,
7540,2018-10-26,1.0,0.2,0.0,0.0,0.6,0.8,0.8,0.0,30.4,0.8,-12.78,-5.87,-2.74,-7.57,-4.71,16.5,12.85,,15.9,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,,-1.1
7541,2018-10-27,24.2,27.4,1.8,0.0,30.8,15.4,35.2,4.4,13.8,34.4,-12.71,-5.76,-2.69,-7.54,-4.68,19.05,13.25,,19.05,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.14,-1.09
7542,2018-10-28,8.0,0.8,0.4,0.0,9.8,1.4,5.6,1.0,,5.0,-12.69,-5.73,-2.66,-7.57,-4.67,18.35,13.05,,18.95,-6957.594677,-14986.9872,-10017.864,-5970.259677,-3424.627419,0.12,-1.11
7543,2018-10-29,,22.4,,24.0,32.2,22.6,26.0,14.4,1.8,35.8,-12.65,-5.76,-2.45,-7.58,-4.61,18.25,11.2,,17.15,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.23,-0.96
7544,2018-10-30,,,,,,,,26.0,1.6,,-12.75,-5.68,-2.3,-7.65,-3.9,13.95,7.7,,13.05,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.67,0.28
7545,2018-10-31,2.6,0.4,0.8,0.2,5.0,2.6,2.0,0.0,17.4,4.6,-12.82,-5.59,-2.4,-7.65,-3.92,13.45,9.3,,13.3,-7323.783871,-15775.776,-10545.12,-6284.483871,-3604.870968,0.36,-0.94
7546,2018-11-01,27.2,9.0,18.2,14.4,13.0,12.4,12.2,7.0,16.0,27.8,-12.79,-5.54,-2.32,-7.56,-4.06,15.7,10.85,,14.9,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.4,-0.82
7547,2018-11-02,0.0,0.4,3.8,3.2,0.4,0.2,1.8,3.6,0.8,0.2,-12.79,-5.64,-2.3,-7.48,-4.1,14.7,10.55,,14.35,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.37,-1.01
7548,2018-11-03,27.4,22.8,33.0,9.4,16.2,16.0,17.4,7.6,7.8,27.6,-12.79,-5.67,-2.25,-7.47,-4.16,17.7,13.75,,17.2,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.34,-1.06
7549,2018-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,-12.75,-5.67,-2.32,-7.45,-4.24,17.05,11.55,,16.85,-6569.3355,-14995.1952,-10077.7824,-5907.638333,-3516.14,0.3,-1.07
7550,2018-11-05,5.8,0.6,1.0,1.6,3.8,1.8,6.8,5.6,8.2,3.4,-12.75,-5.56,-2.34,-7.38,-4.27,15.95,11.4,,16.15,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.24,-1.08
7551,2018-11-06,4.0,5.6,8.8,7.2,6.4,6.0,5.0,2.2,9.0,6.8,-12.76,-5.52,-2.36,-7.35,-4.26,15.4,10.7,,15.9,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.23,-1.03
7552,2018-11-07,8.4,12.2,15.6,5.6,10.0,10.0,7.8,1.8,0.0,17.0,-12.77,-5.55,-2.26,-7.33,-4.21,14.4,9.1,,13.9,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.27,-0.98
7553,2018-11-08,0.0,0.2,0.2,0.4,0.2,0.2,0.2,0.0,0.0,0.0,-12.8,-5.59,-2.3,-7.35,-4.17,14.55,11.05,,14.4,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.24,-1.0
7554,2018-11-09,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.77,-5.56,-2.35,-7.36,-4.19,13.55,10.5,,13.25,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.19,-1.0
7555,2018-11-10,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,9.4,0.0,-12.76,-5.52,-2.37,-7.37,-4.21,13.75,10.85,,13.05,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.17,-0.97
7556,2018-11-11,1.6,5.4,4.6,2.0,8.4,9.6,8.0,0.0,0.0,9.6,-12.8,-5.55,-2.38,-7.38,-4.52,14.1,11.0,,14.55,-6569.3355,-14995.1952,-10077.7824,-5907.638333,-3516.14,0.18,-0.98
7557,2018-11-12,0.6,0.0,0.4,0.0,2.2,1.0,1.0,0.0,0.0,1.4,-12.84,-5.64,-2.37,-7.32,-4.58,15.2,11.85,,14.85,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.17,-0.99
7558,2018-11-13,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.2,0.0,-12.85,-5.63,-2.4,-7.3,-4.58,12.15,10.4,,12.65,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.18,-0.99
7559,2018-11-14,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-12.84,-5.52,-2.42,-7.2,-4.57,13.9,10.2,,13.6,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.18,-0.99
7560,2018-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.81,-5.54,-2.43,-7.14,-4.58,12.95,9.5,,12.9,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.17,-1.01
7561,2018-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.82,-5.65,-2.43,-7.11,-4.59,9.85,6.25,,11.15,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.17,-1.01
7562,2018-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-12.81,-5.6,-2.47,-7.13,-4.6,10.5,4.05,,9.4,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.15,-1.01
7563,2018-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,-12.77,-5.61,-2.46,-7.11,-4.6,6.4,3.05,,7.8,-6569.3355,-14995.1952,-10077.7824,-5907.638333,-3516.14,0.13,-1.01
7564,2018-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,-12.7,-5.58,-2.44,-7.05,-4.6,4.75,1.95,,5.6,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.13,-1.01
7565,2018-11-20,0.0,0.6,2.2,1.4,0.4,0.2,0.4,9.8,2.6,0.0,-12.69,-5.69,-2.46,-7.02,-4.6,8.35,3.15,,9.05,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.14,-0.99
7566,2018-11-21,0.0,0.0,2.0,0.6,0.2,0.0,0.0,1.0,1.8,0.0,-12.76,-5.71,-2.46,-7.05,-4.61,7.15,5.7,,8.6,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.15,-0.98
7567,2018-11-22,3.0,2.2,1.2,2.0,2.4,2.2,3.2,1.8,,4.8,-12.8,-5.72,-2.46,-7.08,-4.62,11.45,7.85,,12.0,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.15,-0.98
7568,2018-11-23,1.4,2.4,3.6,2.6,5.4,2.0,1.8,0.0,25.6,2.6,-12.8,-5.5,-2.24,-7.04,-4.58,10.35,8.45,,10.95,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.29,-0.75
7569,2018-11-24,,,27.4,19.0,,,,,0.2,,-12.75,-4.95,-1.79,-6.98,-4.16,14.75,9.6,,14.0,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.75,0.43
7570,2018-11-25,1.8,5.6,5.8,1.6,1.2,1.2,0.4,0.6,4.8,1.2,-12.69,-5.39,-1.83,-6.89,-4.15,11.25,7.15,,12.0,-6569.3355,-14995.1952,-10077.7824,-5907.638333,-3516.14,0.56,-0.38
7571,2018-11-26,5.0,6.4,8.6,6.8,0.0,6.0,5.2,1.0,0.2,6.2,-12.67,-5.4,-1.81,-6.83,-4.37,10.1,5.35,,9.7,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.39,-0.88
7572,2018-11-27,0.0,0.2,0.6,1.6,0.0,0.0,0.0,0.8,0.0,0.6,-12.72,-5.34,-1.93,-6.86,-4.38,9.35,6.1,,9.3,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.28,-0.93
7573,2018-11-28,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-12.81,-5.31,-1.99,-6.92,-4.34,7.9,5.15,,7.7,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.27,-0.97
7574,2018-11-29,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-12.83,-5.41,-2.04,-6.94,-4.43,6.05,5.8,,5.9,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.2,-0.98
7575,2018-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-12.8,-5.38,-2.08,-6.84,-4.47,5.2,4.95,,5.6,-6915.09,-15784.416,-10608.192,-6218.566667,-3701.2,0.2,-0.96
7576,2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-12.79,-5.38,-2.14,-6.83,-4.49,9.7,6.8,,9.8,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.19,-0.97
7577,2018-12-02,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,4.6,0.0,-12.8,-5.43,-2.15,-6.83,-4.51,5.45,6.45,,6.3,-6086.135161,-15709.2912,-10193.5152,-6091.430645,-3120.504839,0.22,-0.98
7578,2018-12-03,9.8,,,,19.8,32.6,10.2,0.0,0.0,18.6,-12.75,-5.38,-1.61,-6.71,-4.52,10.1,9.05,,10.1,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.26,-0.93
7579,2018-12-04,0.2,4.6,5.4,3.4,2.4,3.0,0.6,0.0,0.2,1.4,-12.75,-5.46,-1.59,-6.6,-4.51,11.1,10.3,,10.9,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.24,-0.96
7580,2018-12-05,0.2,0.4,0.0,0.4,0.0,0.0,0.2,0.0,11.4,0.2,-12.81,-5.45,-1.72,-6.61,-4.41,8.75,10.75,,8.4,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.22,-0.98
7581,2018-12-06,5.0,1.2,1.6,0.8,3.6,4.6,3.6,0.6,3.8,7.0,-12.79,-5.47,-1.72,-6.61,-4.43,7.55,6.8,,8.35,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.24,-0.97
7582,2018-12-07,3.0,7.0,4.8,6.2,5.0,5.0,5.2,2.4,9.8,3.8,-12.78,-5.39,-1.74,-6.6,-4.44,7.85,7.35,,8.8,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.21,-0.97
7583,2018-12-08,12.4,8.6,7.4,5.8,7.0,9.6,8.2,7.8,1.0,18.0,-12.71,-5.36,-1.7,-6.57,-4.52,9.95,7.85,,10.5,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.28,-0.95
7584,2018-12-09,0.0,0.2,0.8,0.6,0.2,0.4,0.0,0.0,0.0,0.4,-12.7,-5.4,-1.69,-6.52,-4.5,9.4,7.45,,10.35,-6086.135161,-15709.2912,-10193.5152,-6091.430645,-3120.504839,0.29,-0.96
7585,2018-12-10,0.2,0.6,1.0,0.6,0.4,0.6,0.8,2.2,0.0,0.2,-12.73,-5.4,-1.76,-6.49,-4.48,8.25,8.0,,9.4,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.26,-0.98
7586,2018-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.76,-5.41,-1.85,-6.49,-4.53,5.55,4.85,,5.3,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.22,-0.99
7587,2018-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-12.76,-5.36,-1.88,-6.5,-4.54,,1.55,,,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.22,-0.98
7588,2018-12-13,0.8,0.8,0.0,1.4,0.6,0.4,0.4,2.6,0.0,1.4,-12.72,-5.45,-1.93,-6.47,-4.54,6.05,-0.05,,6.4,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.22,-0.98
7589,2018-12-14,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.72,-5.5,-1.98,-6.44,-4.53,3.85,,,4.4,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.21,-0.98
7590,2018-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,-12.77,-5.48,-2.04,-6.53,-4.54,,,,2.8,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.18,-0.98
7591,2018-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,-12.76,-5.39,-2.02,-6.55,-4.55,,0.45,,,-6086.135161,-15709.2912,-10193.5152,-6091.430645,-3120.504839,0.19,-0.98
7592,2018-12-17,13.2,23.2,23.8,18.2,14.0,15.6,12.0,8.0,0.0,19.2,-12.76,-5.43,-1.72,-6.48,-4.55,4.85,1.3,,5.1,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.2,-0.97
7593,2018-12-18,0.0,0.0,5.8,0.0,0.0,0.2,0.0,4.4,5.2,0.0,-12.82,-5.47,-1.72,-6.47,-4.56,5.1,4.6,,4.2,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.17,-0.98
7594,2018-12-19,0.2,0.2,0.8,0.6,0.0,0.0,0.2,0.0,10.6,0.2,-12.79,-5.46,-1.77,-6.49,-4.57,,4.1,,3.4,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.18,-0.98
7595,2018-12-20,16.0,9.4,9.6,17.6,10.6,12.2,13.6,0.0,2.8,21.0,-12.79,-5.41,-1.59,-6.42,-4.57,7.85,4.7,,8.15,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.21,-0.97
7596,2018-12-21,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,10.8,0.2,-12.82,-5.39,-1.63,-6.34,-4.57,8.75,5.25,,8.9,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.2,-0.98
7597,2018-12-22,12.2,7.4,7.6,4.4,17.2,24.0,11.0,0.0,0.0,16.2,-12.8,-5.4,-1.6,-6.34,-4.53,11.4,7.85,,12.15,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.29,-0.89
7598,2018-12-23,0.6,11.0,7.2,6.6,6.4,6.8,3.2,0.0,0.0,3.2,-12.8,-5.42,-1.52,-6.29,-4.5,12.9,8.55,,13.2,-6086.135161,-15709.2912,-10193.5152,-6091.430645,-3120.504839,0.33,-0.94
7599,2018-12-24,0.0,1.6,1.8,1.4,0.0,0.4,0.0,0.0,0.0,0.4,-12.77,-5.43,-1.57,-6.18,-4.47,10.7,6.45,,10.6,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.29,-0.96
7600,2018-12-25,0.0,0.2,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.4,-12.85,-5.32,-1.68,-6.2,-4.43,7.25,4.75,,6.85,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.23,-0.98
7601,2018-12-26,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,-12.86,-5.31,-1.7,-6.13,-4.43,4.7,4.7,,4.95,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.21,-0.98
7602,2018-12-27,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,-12.83,-5.35,-1.77,-6.05,-4.42,5.45,5.25,,5.75,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.21,-0.97
7603,2018-12-28,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-12.82,-5.39,-1.81,-5.99,-4.42,7.3,5.2,,6.3,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.18,-0.96
7604,2018-12-29,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,-12.82,-5.37,-1.86,-6.0,-4.41,8.25,6.25,,6.7,-6406.458065,-16536.096,-10730.016,-6412.032258,-3284.741935,0.18,-0.96
7605,2018-12-30,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.81,-5.37,-1.88,-5.99,-4.41,6.9,8.05,,7.45,-6086.135161,-15709.2912,-10193.5152,-6091.430645,-3120.504839,0.18,-0.96
