,Date,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Hydrometry_Nave_di_Rosano
7104,2017-06-14,0.0,0.4,4.0,21.4,1.6,,,,,,,,,,,0.99
7105,2017-06-15,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,29.2,1.0
7106,2017-06-16,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0
7107,2017-06-17,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0
7108,2017-06-18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,29.25,0.97
7109,2017-06-19,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,29.5,0.97
7110,2017-06-20,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,29.55,0.97
7111,2017-06-21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.96
7112,2017-06-22,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.96
7113,2017-06-23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.97
7114,2017-06-24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0
7115,2017-06-25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.99
7116,2017-06-26,0.2,0.0,0.0,0.4,0.4,,,,,,,,,,,0.99
7117,2017-06-27,10.6,25.8,,,,,,,,,,,,,29.1,0.99
7118,2017-06-28,0.8,0.8,1.2,1.0,1.8,,,,,,,,,,,1.0
7119,2017-06-29,1.6,0.2,0.6,0.0,0.0,,,,,,,,,,,1.03
7120,2017-06-30,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,18.6,1.02
7121,2017-07-01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,24.3,1.01
7122,2017-07-02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,23.7,0.99
7123,2017-07-03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,27.7,0.98
7124,2017-07-04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,29.65,0.98
7125,2017-07-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.97
7126,2017-07-06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.96
7127,2017-07-07,0.0,0.0,0.0,0.0,0.8,,,,,,,,,,29.35,0.95
7128,2017-07-08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.96
7129,2017-07-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.96
7130,2017-07-10,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.96
7131,2017-07-11,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.99
7132,2017-07-12,0.0,0.4,0.0,0.0,0.8,,,,,,,,,,,0.97
7133,2017-07-13,0.2,0.0,0.4,1.0,0.8,,,,,,,,,,,0.97
7134,2017-07-14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.98
7135,2017-07-15,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,29.6,0.97
7136,2017-07-16,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,27.4,0.97
7137,2017-07-17,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,26.5,0.97
7138,2017-07-18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.98
7139,2017-07-19,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,29.6,0.97
7140,2017-07-20,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.98
7141,2017-07-21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.99
7142,2017-07-22,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.99
7143,2017-07-23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.98
7144,2017-07-24,3.4,0.0,0.0,0.0,2.2,,,,,,,,,,29.15,0.99
7145,2017-07-25,0.6,6.4,0.0,15.0,0.0,,,,,,,,,,25.15,1.0
7146,2017-07-26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,23.85,1.0
7147,2017-07-27,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,27.5,0.98
7148,2017-07-28,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,29.15,0.98
7149,2017-07-29,0.0,0.0,0.0,0.4,0.0,,,,,,,,,,29.45,0.98
7150,2017-07-30,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.97
7151,2017-07-31,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.97
7152,2017-08-01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.97
7153,2017-08-02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.96
7154,2017-08-03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,27.1,0.95
7155,2017-08-04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.95
7156,2017-08-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.97
7157,2017-08-06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.98
7158,2017-08-07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.99
7159,2017-08-08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.99
7160,2017-08-09,10.2,11.8,9.8,8.0,15.8,,,,,,,,,,,0.99
7161,2017-08-10,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.03
7162,2017-08-11,0.8,0.0,0.2,0.2,2.0,,,,,,,,,,,1.03
7163,2017-08-12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.01
7164,2017-08-13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0
7165,2017-08-14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.99
7166,2017-08-15,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.98
7167,2017-08-16,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.97
7168,2017-08-17,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.98
7169,2017-08-18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.98
7170,2017-08-19,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.98
7171,2017-08-20,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.97
7172,2017-08-21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.96
7173,2017-08-22,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.96
7174,2017-08-23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.97
7175,2017-08-24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.98
7176,2017-08-25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.99
7177,2017-08-26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0
7178,2017-08-27,3.8,0.6,1.4,9.2,0.4,,,,,,,,,,,0.99
7179,2017-08-28,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,1.0
7180,2017-08-29,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.01
7181,2017-08-30,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0
7182,2017-08-31,4.0,18.2,10.2,3.4,4.0,,,,,,,,,,,1.0
7183,2017-09-01,1.0,0.8,0.8,0.0,1.0,,,,,,,,,,,1.02
7184,2017-09-02,0.2,0.0,0.0,0.2,0.2,,,,,,,,,,,1.0
7185,2017-09-03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0
7186,2017-09-04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0
7187,2017-09-05,1.8,0.0,1.6,2.6,0.2,,,,,,,,,,,0.99
7188,2017-09-06,25.6,2.6,6.4,6.6,6.4,,,,,,,,,,,1.02
7189,2017-09-07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.02
7190,2017-09-08,10.2,12.0,14.2,17.4,21.8,,,,,,,,,,,1.05
7191,2017-09-09,,,,,,,,,,,,,,,,1.04
7192,2017-09-10,2.6,1.8,1.2,1.4,1.6,,,,,,,,,,,1.32
7193,2017-09-11,0.2,0.0,0.4,0.4,0.2,,,,,,,,,,,1.17
7194,2017-09-12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.04
7195,2017-09-13,0.8,0.0,1.6,2.2,0.6,,,,,,,,,,,1.01
7196,2017-09-14,19.4,16.4,19.2,5.4,,,,,,,,,,,,1.01
7197,2017-09-15,2.2,1.2,2.6,2.4,1.8,,,,,,,,,,,1.02
7198,2017-09-16,0.8,1.6,1.4,6.0,2.0,,,,,,,,,,,1.15
7199,2017-09-17,9.6,6.8,8.6,13.8,7.6,,,,,,,,,,,1.09
7200,2017-09-18,3.4,1.4,3.8,2.4,9.8,,,,,,,,,,,1.11
7201,2017-09-19,0.0,0.0,1.4,0.6,0.0,,,,,,,,,,,1.18
7202,2017-09-20,0.0,0.0,0.0,0.0,0.6,,,,,,,,,,,1.03
7203,2017-09-21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0
7204,2017-09-22,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0
7205,2017-09-23,5.0,5.4,4.0,17.6,4.0,,,,,,,,,,,1.07
7206,2017-09-24,0.0,0.2,0.2,0.0,0.2,,,,,,,,,,,1.09
7207,2017-09-25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.11
7208,2017-09-26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.05
7209,2017-09-27,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.04
7210,2017-09-28,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.05
7211,2017-09-29,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.98
7212,2017-09-30,0.8,0.0,0.2,0.0,0.4,,,,,,,,,,,0.98
7213,2017-10-01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0
7214,2017-10-02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.98
7215,2017-10-03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.04
7216,2017-10-04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.01
7217,2017-10-05,0.0,0.0,3.2,0.2,0.4,,,,,,,,,,,0.99
7218,2017-10-06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.97
7219,2017-10-07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.95
7220,2017-10-08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.97
7221,2017-10-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.96
7222,2017-10-10,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,0.96
7223,2017-10-11,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.96
7224,2017-10-12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.99
7225,2017-10-13,0.0,0.0,0.2,0.0,0.2,,,,,,,,,,,0.97
7226,2017-10-14,0.0,0.0,0.2,0.0,0.0,,,,,,,,,,,0.97
7227,2017-10-15,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,0.97
7228,2017-10-16,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,0.96
7229,2017-10-17,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,0.97
7230,2017-10-18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.97
7231,2017-10-19,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,0.96
7232,2017-10-20,0.0,0.0,0.2,0.4,0.0,,,,,,,,,,,
7233,2017-10-21,5.0,5.0,2.4,5.8,2.2,,,,,,,,,,,0.96
7234,2017-10-22,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,0.96
7235,2017-10-23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
7236,2017-10-24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
7237,2017-10-25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
7238,2017-10-26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
7239,2017-10-27,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.96
7240,2017-10-28,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
7241,2017-10-29,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.95
7242,2017-10-30,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
7243,2017-10-31,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,
7244,2017-11-01,1.4,0.0,0.2,0.4,0.4,,,,,,,,,,,
7245,2017-11-02,3.0,1.2,0.6,3.4,1.0,,,,,,,,,,,0.95
7246,2017-11-03,0.2,0.0,0.0,0.2,0.6,,,,,,,,,,,0.96
7247,2017-11-04,,,,,,,,,,,,,,,,0.97
7248,2017-11-05,28.2,26.8,24.4,28.4,,,,,,,,,,,,1.08
7249,2017-11-06,19.4,10.8,18.4,26.2,17.2,,,,,,,,,,,1.22
7250,2017-11-07,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,1.23
7251,2017-11-08,0.6,0.0,0.0,0.2,0.0,,,,,,,,,,,1.11
7252,2017-11-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.03
7253,2017-11-10,0.2,0.0,0.2,0.2,0.0,,,,,,,,,,,1.0
7254,2017-11-11,6.8,7.2,5.2,13.6,3.6,,,,,,,,,,,1.01
7255,2017-11-12,,,,,3.8,,,,,,,,,,,1.02
7256,2017-11-13,0.4,0.2,7.0,14.4,1.2,,,,,,,,,,,1.43
7257,2017-11-14,0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,1.51
7258,2017-11-15,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.23
7259,2017-11-16,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.2
7260,2017-11-17,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.16
7261,2017-11-18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.21
7262,2017-11-19,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,1.1
7263,2017-11-20,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.07
7264,2017-11-21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.06
7265,2017-11-22,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,1.17
7266,2017-11-23,0.8,0.0,0.4,0.0,0.2,,,,,,,,,,,1.07
7267,2017-11-24,9.2,20.2,5.6,19.4,6.4,,,,,,,,,,,1.07
7268,2017-11-25,5.6,0.4,11.2,6.2,3.8,,,,,,,,,,,1.06
7269,2017-11-26,0.2,0.0,0.0,0.0,0.2,,,,,,,,,,,1.15
7270,2017-11-27,3.2,2.6,1.6,5.6,2.2,,,,,,,,,,,1.08
7271,2017-11-28,23.4,18.0,18.2,16.6,22.2,,,,,,,,,,,1.13
7272,2017-11-29,2.8,4.8,7.2,5.8,2.8,,,,,,,,,,,1.39
7273,2017-11-30,0.8,0.2,0.8,1.6,1.0,,,,,,,,,,,1.84
7274,2017-12-01,0.0,0.0,0.0,0.2,0.2,,,,,,,,,,,1.56
7275,2017-12-02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.21
7276,2017-12-03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.16
7277,2017-12-04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.12
7278,2017-12-05,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,1.1
7279,2017-12-06,6.4,4.8,3.0,4.4,4.8,,,,,,,,,,,1.1
7280,2017-12-07,,,,,,,,,,,,,,,,1.27
7281,2017-12-08,8.0,6.8,4.8,3.6,5.8,,,,,,,,,,,1.36
7282,2017-12-09,,,,,,,,,,,,,,,,1.81
7283,2017-12-10,1.8,4.4,6.6,27.0,3.8,,,,,,,,,,,1.7
7284,2017-12-11,21.8,,14.8,,,,,,,,,,,,,2.23
7285,2017-12-12,5.0,2.4,1.4,2.2,2.0,,,,,,,,,,,2.5
7286,2017-12-13,17.6,12.2,7.8,16.4,12.8,,,,,,,,,,,2.39
7287,2017-12-14,5.4,4.6,3.0,6.4,4.2,,,,,,,,,,,2.29
7288,2017-12-15,1.6,1.2,2.8,3.4,3.4,,,,,,,,,,,2.43
7289,2017-12-16,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,2.15
7290,2017-12-17,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,2.0
7291,2017-12-18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.86
7292,2017-12-19,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.71
7293,2017-12-20,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,1.57
7294,2017-12-21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.62
7295,2017-12-22,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,1.39
7296,2017-12-23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.53
7297,2017-12-24,1.0,0.0,0.4,0.2,0.6,,,,,,,,,,,1.27
7298,2017-12-25,9.0,8.2,6.0,18.2,6.0,,,,,,,,,,,1.25
7299,2017-12-26,,,,,,,,,,,,,,,,1.23
7300,2017-12-27,9.6,10.0,6.4,15.2,12.0,,,,,,,,,,,1.65
7301,2017-12-28,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2.97
7302,2017-12-29,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,2.57
7303,2017-12-30,1.2,0.0,0.6,1.0,0.6,,,,,,,,,,,2.15
7304,2017-12-31,16.2,13.8,7.2,12.6,8.0,,,,,,,,,,,1.94
7305,2018-01-01,5.0,8.4,4.2,4.4,5.4,,,,,,,,,,,1.68
7306,2018-01-02,6.6,3.8,3.0,4.8,6.6,,,,,,,,,,,2.41
7307,2018-01-03,2.6,2.0,1.8,2.2,2.4,,,,,,,,,,,2.37
7308,2018-01-04,3.8,1.0,3.0,6.2,2.8,,,,,,,,,,,2.28
7309,2018-01-05,0.2,0.0,0.2,0.2,0.0,,,,,,,,,,,2.21
7310,2018-01-06,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,2.1
7311,2018-01-07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.89
7312,2018-01-08,4.2,1.6,7.2,5.6,3.6,,,,,,,,,,,1.77
7313,2018-01-09,0.4,0.0,0.2,0.0,0.2,,,,,,,,,,,1.68
7314,2018-01-10,6.2,1.6,2.6,5.6,5.6,,,,,,,,,,,1.73
7315,2018-01-11,0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,1.7
7316,2018-01-12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.82
7317,2018-01-13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.83
7318,2018-01-14,3.0,1.0,1.8,2.2,2.2,,,,,,,,,,,1.79
7319,2018-01-15,16.6,22.8,6.0,12.2,21.8,,,,,,,,,,,1.65
7320,2018-01-16,2.8,3.6,1.2,4.2,2.8,,,,,,,,,,,1.66
7321,2018-01-17,4.0,1.8,2.0,3.8,3.2,,,,,,,,,,,2.67
7322,2018-01-18,3.8,1.2,1.4,9.2,3.0,,,,,,,,,,,2.51
7323,2018-01-19,1.8,0.2,0.4,0.4,0.8,,,,,,,,,,,2.33
7324,2018-01-20,9.2,6.6,5.6,2.8,8.0,,,,,,,,,,,1.94
7325,2018-01-21,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,2.01
7326,2018-01-22,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.86
7327,2018-01-23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.97
7328,2018-01-24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.66
7329,2018-01-25,0.4,0.0,0.0,0.8,0.2,,,,,,,,,,,1.66
7330,2018-01-26,2.0,1.0,0.2,4.0,0.0,,,,,,,,,,,1.62
7331,2018-01-27,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,1.56
7332,2018-01-28,0.2,0.0,0.0,0.2,0.0,,,,,,,,,,,1.51
7333,2018-01-29,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.35
7334,2018-01-30,12.6,8.0,6.0,9.2,9.0,,,,,,,,,,,1.5
7335,2018-01-31,15.0,16.4,8.4,,22.0,,,,,,,,,,,1.61
7336,2018-02-01,,23.8,,,,,,,,,,,,,,1.56
7337,2018-02-02,13.2,7.0,11.6,8.6,14.0,,,,,,,,,,,
7338,2018-02-03,0.0,0.0,0.0,2.8,0.0,,,,,,,,,,,
7339,2018-02-04,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,
7340,2018-02-05,10.8,7.4,5.2,8.0,7.2,,,,,,,,,,,2.56
7341,2018-02-06,3.8,1.2,1.6,1.0,3.6,,,,,,,,,,,2.41
7342,2018-02-07,0.8,0.0,0.0,0.2,0.2,,,,,,,,,,,2.13
7343,2018-02-08,0.0,0.0,0.0,0.0,0.4,,,,,,,,,,,2.15
7344,2018-02-09,0.2,0.0,0.0,0.0,0.2,,,,,,,,,,,2.01
7345,2018-02-10,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.85
7346,2018-02-11,16.4,10.2,10.0,13.8,11.8,,,,,,,,,,,1.87
7347,2018-02-12,0.0,0.0,0.2,0.2,0.0,,,,,,,,,,,1.83
7348,2018-02-13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.77
7349,2018-02-14,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,1.67
7350,2018-02-15,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.59
7351,2018-02-16,11.6,7.8,6.6,7.6,10.6,,,,,,,,,,,1.59
7352,2018-02-17,24.0,16.2,17.2,12.6,21.2,,,,,,,,,,,1.79
7353,2018-02-18,0.0,0.0,0.6,0.0,0.0,,,,,,,,,,,
7354,2018-02-19,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
7355,2018-02-20,0.2,0.0,2.4,0.6,0.6,,,,,,,,,,,2.47
7356,2018-02-21,1.0,0.0,1.8,1.6,0.0,,,,,,,,,,,2.29
7357,2018-02-22,4.2,1.2,3.8,6.6,2.2,,,,,,,,,,,2.13
7358,2018-02-23,0.2,0.0,0.0,2.4,0.0,,,,,,,,,,,1.99
7359,2018-02-24,1.0,0.0,0.2,0.0,0.2,,,,,,,,,,,2.11
7360,2018-02-25,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,2.03
7361,2018-02-26,0.4,0.0,1.4,1.6,0.0,,,,,,,,,,,1.89
7362,2018-02-27,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.84
7363,2018-02-28,0.8,0.0,0.0,0.0,6.2,,,,,,,,,,,1.83
7364,2018-03-01,,,21.8,,,,,,,,,,,,,1.83
7365,2018-03-02,,22.2,13.8,19.8,20.8,,,,,,,,,,,2.91
7366,2018-03-03,1.6,0.6,0.6,1.6,1.6,,,,,,,,,,,
7367,2018-03-04,4.0,0.6,2.0,3.8,3.2,,,,,,,,,,,
7368,2018-03-05,5.6,0.8,1.2,2.6,4.2,,,,,,,,,,,
7369,2018-03-06,15.0,14.0,11.6,17.8,13.4,,,,,,,,,,,
7370,2018-03-07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
7371,2018-03-08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
7372,2018-03-09,2.0,1.2,0.6,13.8,0.0,,,,,,,,,,,2.81
7373,2018-03-10,,,,,,,,,,,,,,,,2.67
7374,2018-03-11,11.6,7.0,3.6,15.0,13.2,,,,,,,,,,,2.83
7375,2018-03-12,12.8,1.2,3.4,5.6,2.6,,,,,,,,,,,
7376,2018-03-13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
7377,2018-03-14,27.0,,19.6,,15.8,,,,,,,,,,,
7378,2018-03-15,6.2,6.4,2.6,3.0,4.8,,,,,,,,,,,2.79
7379,2018-03-16,8.8,6.0,3.6,13.8,4.8,,,,,,,,,,,
7380,2018-03-17,19.0,12.4,14.0,25.6,15.8,,,,,,,,,,,
7381,2018-03-18,11.8,8.0,4.8,8.4,5.6,,,,,,,,,,,
7382,2018-03-19,0.0,0.0,2.8,0.8,0.0,,,,,,,,,,,
7383,2018-03-20,0.0,0.0,0.8,1.2,0.2,,,,,,,,,,,
7384,2018-03-21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2.8
7385,2018-03-22,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2.71
7386,2018-03-23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2.43
7387,2018-03-24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2.24
7388,2018-03-25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2.04
7389,2018-03-26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.95
7390,2018-03-27,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.94
7391,2018-03-28,0.0,0.0,0.0,1.0,0.2,,,,,,,,,,,1.81
7392,2018-03-29,0.0,0.0,0.0,0.8,0.0,,,,,,,,,,,1.82
7393,2018-03-30,22.2,,8.2,22.6,16.2,,,,,,,,,,,1.91
7394,2018-03-31,1.8,1.4,3.2,0.8,3.8,,,,,,,,,,,2.1
7395,2018-04-01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.97
7396,2018-04-02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.87
7397,2018-04-03,,,,,21.2,,,,,,,,,,,1.85
7398,2018-04-04,5.4,2.0,3.0,4.8,0.6,,,,,,,,,,,2.03
7399,2018-04-05,0.2,0.0,0.0,0.2,0.0,,,,,,,,,,,2.87
7400,2018-04-06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2.53
7401,2018-04-07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2.35
7402,2018-04-08,8.0,1.0,6.8,9.2,7.6,,,,,,,,,,,2.12
7403,2018-04-09,4.0,3.4,2.2,10.4,1.4,,,,,,,,,,,2.09
7404,2018-04-10,3.2,1.2,3.4,3.8,3.4,,,,,,,,,,,2.07
7405,2018-04-11,0.8,0.2,1.8,0.6,1.0,,,,,,,,,,,2.08
7406,2018-04-12,6.8,7.0,2.2,3.6,4.0,,,,,,,,,,,2.03
7407,2018-04-13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.92
7408,2018-04-14,0.4,0.0,1.2,0.4,0.4,,,,,,,,,,,1.77
7409,2018-04-15,0.0,0.4,0.0,3.6,0.0,,,,,,,,,,,1.91
7410,2018-04-16,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.88
7411,2018-04-17,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.77
7412,2018-04-18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.66
7413,2018-04-19,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.61
7414,2018-04-20,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.56
7415,2018-04-21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.52
7416,2018-04-22,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.52
7417,2018-04-23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.51
7418,2018-04-24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.51
7419,2018-04-25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.42
7420,2018-04-26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.41
7421,2018-04-27,0.0,0.0,0.0,0.0,0.6,,,,,,,,,,,1.41
