,Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
4508,2018-07-17,2.6,-25.0,-24.42,24.3,23.6,-31520.448,2.1
4509,2018-07-18,0.0,-24.86,-24.4,26.3,25.5,-29604.096,2.1
4510,2018-07-19,0.0,-24.97,-24.43,27.5,26.6,-30868.128,2.1
4511,2018-07-20,0.0,-24.99,-24.47,27.7,26.7,-30983.04,2.1
4512,2018-07-21,0.0,-25.06,-24.5,26.3,25.0,-31071.168,2.1
4513,2018-07-22,0.0,-25.1,-24.53,26.6,25.8,-30064.608,2.1
4514,2018-07-23,0.2,-25.14,-24.58,24.1,23.3,-30489.696,2.1
4515,2018-07-24,0.0,-25.12,-24.59,25.8,25.0,-30657.312,2.1
4516,2018-07-25,0.0,-25.2,-24.62,25.8,25.1,-31039.2,2.1
4517,2018-07-26,10.4,-25.32,-24.7,23.9,22.8,-31010.688,2.1
4518,2018-07-27,0.2,-25.27,-24.7,25.5,24.6,-30395.52,2.1
4519,2018-07-28,0.0,-25.31,-24.72,27.2,26.2,-31053.888,2.1
4520,2018-07-29,0.0,-25.3,-24.74,27.8,26.8,-29611.008,2.1
4521,2018-07-30,0.0,-25.43,-24.79,,,-31179.168,2.1
4522,2018-07-31,0.0,-25.49,-24.86,,,-31522.176,2.0
4523,2018-08-01,0.0,-25.56,-24.94,,,-31684.608,2.0
4524,2018-08-02,0.0,-25.69,-25.0,,,-33127.488,2.0
4525,2018-08-03,0.0,-25.95,-25.12,27.9,27.1,-25653.024,2.0
4526,2018-08-04,0.0,-25.91,-25.16,26.6,26.2,-34227.36,2.0
4527,2018-08-05,0.0,-25.59,-25.06,28.4,,-30379.104,2.0
4528,2018-08-06,0.0,-25.55,-25.0,28.2,,-32430.24,2.0
4529,2018-08-07,0.0,-25.55,-25.03,27.1,26.5,-32028.48,2.0
4530,2018-08-08,1.4,-25.64,-25.05,25.1,24.1,-32274.72,2.1
4531,2018-08-09,0.0,-25.44,-25.01,26.3,25.4,-28873.152,2.3
4532,2018-08-10,0.0,-25.54,-25.05,28.2,27.0,-30666.816,2.3
4533,2018-08-11,0.0,-25.68,-25.04,27.6,26.2,-30672.0,2.2
4534,2018-08-12,0.0,-25.46,-24.99,27.7,26.5,-28220.832,2.2
4535,2018-08-13,0.0,-25.39,-24.93,26.2,24.5,-28887.84,2.2
4536,2018-08-14,,-25.1,-24.79,22.4,21.8,-26692.416,2.2
4537,2018-08-15,0.0,-24.76,-24.65,23.6,23.2,-24166.944,2.2
4538,2018-08-16,0.0,-25.08,-24.69,25.2,24.5,-28810.944,2.3
4539,2018-08-17,0.0,-25.31,-24.76,25.3,24.7,-31074.624,2.2
4540,2018-08-18,0.0,-25.41,-24.86,24.4,24.0,-32055.264,2.2
4541,2018-08-19,0.0,-25.2,-24.82,24.0,23.8,-29452.032,2.2
4542,2018-08-20,0.0,-25.42,-24.84,25.6,25.2,-31920.48,2.3
4543,2018-08-21,0.0,-25.48,-24.89,26.1,26.0,-32810.4,2.2
4544,2018-08-22,,-25.5,-24.95,22.0,21.6,-32595.264,2.2
4545,2018-08-23,1.2,-25.42,-24.89,22.6,22.3,-31883.328,2.3
4546,2018-08-24,0.0,-25.38,-24.85,24.5,24.0,-30754.944,2.3
4547,2018-08-25,0.0,-25.43,-24.86,24.8,24.3,-32064.768,2.3
4548,2018-08-26,1.4,-25.38,-24.89,20.7,20.0,-30246.912,2.3
4549,2018-08-27,0.0,-25.2,-24.84,19.6,18.7,-28975.968,2.4
4550,2018-08-28,0.0,-25.21,-24.86,22.0,21.4,-29496.96,2.3
4551,2018-08-29,0.0,-25.34,-24.85,23.7,23.1,-30588.192,2.3
4552,2018-08-30,0.0,-25.43,-24.91,25.0,24.0,-31518.72,2.3
4553,2018-08-31,0.0,-25.47,-24.93,24.1,23.5,-31542.912,2.2
4554,2018-09-01,0.0,-25.31,-24.89,23.7,23.4,-29796.768,2.2
4555,2018-09-02,0.2,-25.26,-24.87,20.5,19.7,-28263.168,2.2
4556,2018-09-03,0.0,-25.39,-24.87,20.8,20.2,-30367.008,2.2
4557,2018-09-04,1.4,-25.53,-24.94,20.9,20.3,-31930.848,2.3
4558,2018-09-05,0.0,-25.56,-24.97,22.5,21.8,-32440.608,2.2
4559,2018-09-06,0.0,-25.54,-24.94,23.6,23.0,-31810.752,2.2
4560,2018-09-07,1.2,-25.51,-24.97,22.9,22.2,-31807.296,2.2
4561,2018-09-08,0.0,-25.53,-25.01,22.7,22.5,-31593.888,2.2
4562,2018-09-09,0.0,-25.53,-25.02,23.9,23.2,-31291.488,2.2
4563,2018-09-10,0.0,-25.57,-25.04,23.6,23.2,-31918.752,2.2
4564,2018-09-11,0.0,-25.61,-25.09,23.5,22.9,-31847.04,2.2
4565,2018-09-12,0.0,-25.81,-25.14,24.8,24.0,-31827.168,2.2
4566,2018-09-13,0.0,-25.67,-25.14,22.3,21.6,-30993.408,2.2
4567,2018-09-14,0.0,-25.65,-25.08,24.6,23.5,-31187.808,2.2
4568,2018-09-15,0.0,-25.93,-25.19,24.7,23.6,-31234.464,2.2
4569,2018-09-16,0.0,-25.78,-25.24,25.2,24.5,-30821.472,2.2
4570,2018-09-17,7.6,-25.74,-25.18,23.0,22.2,-31367.52,2.3
4571,2018-09-18,13.0,-25.78,-25.25,22.3,21.7,-29403.648,2.4
4572,2018-09-19,0.2,-25.9,-25.28,21.9,21.8,-29782.944,2.3
4573,2018-09-20,0.0,-25.65,-25.2,22.5,22.5,-27522.72,2.3
4574,2018-09-21,0.0,-25.7,-25.19,23.3,23.2,-30092.256,2.2
4575,2018-09-22,0.0,-25.92,-25.23,24.1,23.4,-30729.888,2.2
4576,2018-09-23,0.0,-25.8,-25.26,23.7,23.1,-30764.448,2.2
4577,2018-09-24,0.0,-25.68,-25.19,22.2,21.4,-30357.504,2.2
4578,2018-09-25,0.0,-25.78,-25.26,17.7,17.2,-29281.824,2.2
4579,2018-09-26,0.0,-25.78,-25.28,15.0,14.5,-30205.44,2.2
4580,2018-09-27,0.0,-25.82,-25.26,15.6,15.6,-31692.384,2.2
4581,2018-09-28,0.0,-25.98,-25.32,18.8,18.3,-32057.856,2.2
4582,2018-09-29,0.0,-26.06,-25.37,19.0,19.1,-31603.392,2.2
4583,2018-09-30,0.0,-26.09,-25.42,18.6,17.9,-31752.864,2.2
4584,2018-10-01,,-25.95,-25.38,14.9,14.5,-30369.6,2.3
4585,2018-10-02,0.0,-26.03,-25.41,15.6,15.3,-29639.52,2.4
4586,2018-10-03,0.0,-26.13,-25.49,16.3,17.1,-32240.16,2.4
4587,2018-10-04,0.0,-26.2,-25.53,20.6,19.5,-32048.352,2.3
4588,2018-10-05,0.0,-26.18,-25.53,18.3,18.6,-31499.712,2.3
4589,2018-10-06,9.0,-26.19,-25.53,15.6,15.9,-31480.704,2.3
4590,2018-10-07,2.2,-26.19,-25.53,17.6,17.0,-31083.264,2.3
4591,2018-10-08,0.0,-26.23,-25.6,17.1,17.2,-31502.304,2.3
4592,2018-10-09,0.0,-26.21,-25.6,18.1,18.1,-30682.368,2.3
4593,2018-10-10,0.0,-26.25,-25.61,18.7,18.4,-30987.36,2.3
4594,2018-10-11,0.0,-26.1,-25.6,17.8,17.5,-29582.496,2.3
4595,2018-10-12,0.0,-26.11,-25.6,19.0,19.2,-29308.608,2.3
4596,2018-10-13,0.0,-26.28,-25.65,17.0,17.5,-31384.8,2.3
4597,2018-10-14,0.2,-26.24,-25.62,16.5,16.5,-30168.288,2.3
4598,2018-10-15,0.0,-26.24,-25.62,16.5,16.5,-29898.72,2.3
4599,2018-10-16,0.0,-26.13,-25.6,18.4,18.7,-28599.264,2.3
4600,2018-10-17,0.0,-26.08,-25.59,19.4,19.5,-29804.544,2.3
4601,2018-10-18,0.0,-26.05,-25.53,18.5,19.9,-31011.552,2.3
4602,2018-10-19,0.0,-26.0,-25.55,17.9,18.6,-30327.264,2.2
4603,2018-10-20,0.0,-26.1,-25.6,17.2,17.1,-31236.192,2.2
4604,2018-10-21,5.0,-26.05,-25.58,13.7,13.9,-30526.848,2.2
4605,2018-10-22,0.0,-26.07,-25.55,12.9,12.8,-30688.416,2.3
4606,2018-10-23,0.0,-25.97,-25.55,14.9,14.5,-30263.328,2.3
4607,2018-10-24,0.0,-25.96,-25.52,12.4,12.2,-30482.784,2.3
4608,2018-10-25,0.0,-26.06,-25.55,15.4,15.3,-30890.592,2.3
4609,2018-10-26,0.0,-25.99,-25.52,17.4,17.1,-29377.728,2.3
4610,2018-10-27,2.8,-25.87,-25.45,19.5,19.4,-29718.144,2.3
4611,2018-10-28,,-25.8,-25.43,17.7,17.4,-28054.08,2.4
4612,2018-10-29,9.0,-25.82,-25.42,18.5,18.5,-29489.184,2.7
4613,2018-10-30,3.0,-25.87,-25.5,12.8,12.7,-28342.656,2.6
4614,2018-10-31,0.0,-25.88,-25.54,12.5,12.2,-28627.776,2.5
4615,2018-11-01,,-25.71,-25.4,14.3,14.2,-25102.656,2.5
4616,2018-11-02,3.8,-25.69,-25.36,15.1,15.4,-26192.16,2.6
4617,2018-11-03,0.2,-25.78,-25.44,16.1,15.9,-27969.408,2.5
4618,2018-11-04,0.6,-25.82,-25.42,16.1,16.6,-27913.248,2.5
4619,2018-11-05,0.6,-25.78,-25.42,14.1,13.8,-27807.84,2.5
4620,2018-11-06,0.0,-25.89,-25.45,15.0,14.7,-28521.504,2.4
4621,2018-11-07,0.0,-25.85,-25.47,13.3,12.8,-28266.624,2.4
4622,2018-11-08,0.0,-25.91,-25.52,11.9,11.4,-29144.448,2.4
4623,2018-11-09,0.0,-25.91,-25.51,10.0,10.1,-29964.384,2.4
4624,2018-11-10,0.0,-26.03,-25.51,10.0,10.2,-29834.784,2.4
4625,2018-11-11,0.0,-25.9,-25.52,9.6,10.2,-27842.4,2.4
4626,2018-11-12,0.2,-25.97,-25.56,9.0,9.2,-28749.6,2.4
4627,2018-11-13,0.2,-26.03,-25.58,8.7,8.6,-29268.0,2.4
4628,2018-11-14,0.2,-26.16,-25.61,8.2,8.1,-31072.896,2.4
4629,2018-11-15,0.2,-26.2,-25.62,9.9,10.1,-30595.968,2.4
4630,2018-11-16,0.0,-26.28,-25.69,11.8,11.6,-28549.152,2.4
4631,2018-11-17,0.0,-26.31,-25.73,10.3,9.7,-30047.328,2.4
4632,2018-11-18,0.0,-26.27,-25.7,8.8,8.4,-29082.24,2.4
4633,2018-11-19,1.0,-26.17,-25.66,5.3,6.2,-27774.144,2.5
4634,2018-11-20,,-26.27,-25.66,8.3,8.1,-28824.768,2.5
4635,2018-11-21,1.2,-26.36,-25.78,10.2,9.8,-30273.696,2.6
4636,2018-11-22,1.6,-26.33,-25.81,11.7,11.3,-28886.976,2.6
4637,2018-11-23,1.2,-26.32,-25.81,9.5,9.4,-28281.312,2.6
4638,2018-11-24,10.0,-26.25,-25.72,10.9,10.8,-27539.136,2.5
4639,2018-11-25,9.0,-26.26,-25.63,12.4,12.2,-28327.968,2.8
4640,2018-11-26,14.0,-26.29,-25.67,9.4,8.9,-30104.352,2.9
4641,2018-11-27,0.0,-26.41,-25.76,9.4,9.2,-28502.496,2.8
4642,2018-11-28,0.0,-26.66,-25.93,7.9,7.6,-30878.496,2.7
4643,2018-11-29,0.0,-26.52,-25.95,7.2,7.2,-30060.288,2.6
4644,2018-11-30,0.0,-26.51,-25.93,4.7,4.9,-30325.536,2.6
4645,2018-12-01,3.6,-26.37,-25.81,8.3,8.1,-26485.056,2.6
4646,2018-12-02,0.0,-26.41,-25.86,3.8,4.1,-27618.624,2.6
4647,2018-12-03,0.2,-26.34,-25.78,10.3,9.8,-26634.528,2.6
4648,2018-12-04,0.0,-26.59,-25.81,12.7,12.6,-29456.352,2.5
4649,2018-12-05,0.2,-26.8,-26.04,7.4,7.7,-32865.696,2.5
4650,2018-12-06,0.0,-26.8,-26.06,8.5,9.0,-32798.304,2.5
4651,2018-12-07,0.0,-26.57,-26.05,6.7,7.4,-29330.208,2.5
4652,2018-12-08,1.4,-26.39,-25.9,10.8,10.3,-25849.152,2.5
4653,2018-12-09,0.0,-26.37,-25.87,7.0,6.4,-25980.48,2.6
4654,2018-12-10,0.0,-26.46,-25.96,4.9,4.5,-28352.16,2.5
4655,2018-12-11,0.2,-26.46,-25.96,2.2,2.7,-26381.376,2.5
4656,2018-12-12,0.0,-26.53,-26.02,,1.4,-27186.624,2.5
4657,2018-12-13,5.2,-26.46,-25.97,3.2,3.2,-27658.368,2.5
4658,2018-12-14,4.6,-26.54,-25.99,5.2,5.0,-28155.168,2.6
4659,2018-12-15,0.0,-26.53,-26.02,3.4,2.8,-28529.28,2.6
4660,2018-12-16,,-26.56,-26.07,1.6,1.7,-28545.696,2.6
4661,2018-12-17,7.2,-26.48,-26.01,4.8,4.6,-27945.216,2.9
4662,2018-12-18,0.0,-26.83,-26.18,5.5,5.7,-30710.016,2.9
4663,2018-12-19,0.0,-26.64,-26.18,1.6,1.9,-29588.544,2.8
4664,2018-12-20,3.4,-26.57,-26.11,7.3,6.9,-28404.0,2.8
4665,2018-12-21,0.0,-26.7,-26.17,7.7,7.6,-29347.488,2.8
4666,2018-12-22,0.0,-26.63,-26.16,12.0,11.6,-29392.416,2.8
4667,2018-12-23,0.0,-26.56,-26.1,11.4,11.4,-27851.904,2.8
4668,2018-12-24,0.0,-26.73,-26.12,10.8,10.6,-29149.632,2.7
4669,2018-12-25,0.0,-26.57,-26.16,8.1,7.9,-24909.12,2.7
4670,2018-12-26,0.0,-26.54,-26.13,2.4,2.6,-24902.208,2.7
4671,2018-12-27,0.0,-26.66,-26.13,1.6,1.8,-27994.464,2.6
4672,2018-12-28,0.0,-26.68,-26.16,2.4,2.5,-28463.616,2.6
4673,2018-12-29,0.0,-26.67,-26.17,4.7,4.2,-29052.0,2.6
4674,2018-12-30,0.0,-26.84,-26.21,4.0,3.6,-29767.392,2.6
4675,2018-12-31,0.2,-26.89,-26.26,2.8,3.0,-30735.936,2.6
4676,2019-01-01,0.0,-26.66,-26.33,7.2,7.3,-27783.648,2.6
4677,2019-01-02,0.0,-26.58,-26.21,4.7,4.5,-30201.984,2.6
4678,2019-01-03,0.0,-26.86,-26.37,2.0,1.5,-30485.376,2.6
4679,2019-01-04,0.0,-26.83,-26.41,,,-29814.912,2.5
4680,2019-01-05,0.0,-26.91,-26.39,,0.2,-30827.52,2.5
4681,2019-01-06,0.0,-26.73,-26.36,,1.6,-28928.448,2.5
4682,2019-01-07,0.0,-26.85,-26.43,,0.3,-30411.072,2.5
4683,2019-01-08,0.0,-26.78,-26.37,,0.7,-29890.944,2.5
4684,2019-01-09,0.6,-26.71,-26.29,5.5,5.6,-30144.96,2.6
4685,2019-01-10,0.6,-26.74,-26.35,4.0,3.8,-29044.224,2.5
4686,2019-01-11,0.2,-26.87,-26.46,2.2,2.1,-29954.016,2.5
4687,2019-01-12,0.0,-26.94,-26.49,,0.5,-30151.872,2.5
4688,2019-01-13,0.0,-26.89,-26.41,4.7,4.9,-29706.912,2.5
4689,2019-01-14,0.0,-26.8,-26.37,7.0,6.7,-29914.272,2.5
4690,2019-01-15,0.0,-26.78,-26.49,3.0,2.9,-27749.088,2.5
4691,2019-01-16,0.0,-27.14,-26.63,3.9,3.9,-30900.96,2.5
4692,2019-01-17,3.4,-26.86,-26.51,6.9,6.5,-27519.264,2.5
4693,2019-01-18,2.4,-26.89,-26.46,8.3,8.5,-27726.624,2.6
4694,2019-01-19,0.8,-26.96,-26.5,5.3,5.6,-28674.432,2.6
4695,2019-01-20,8.2,-26.8,-26.48,4.8,5.1,-27678.24,2.6
4696,2019-01-21,6.6,-26.88,-26.51,5.3,4.8,-28065.312,2.7
4697,2019-01-22,5.8,-26.78,-26.45,3.9,3.6,-26208.576,2.7
4698,2019-01-23,5.8,-26.74,-26.39,4.7,4.3,-27774.144,2.8
4699,2019-01-24,0.2,-26.83,-26.42,5.4,5.7,-27564.192,2.8
4700,2019-01-25,0.0,-26.83,-26.49,4.5,4.3,-26818.56,2.8
4701,2019-01-26,0.0,-26.87,-26.53,4.6,3.9,-27551.232,2.8
4702,2019-01-27,1.0,-26.84,-26.47,4.3,4.1,-27548.64,2.7
4703,2019-01-28,11.2,-26.69,-26.39,6.1,5.8,-25582.176,2.9
4704,2019-01-29,0.4,-26.81,-26.49,2.6,2.5,-26104.896,3.1
4705,2019-01-30,1.8,-26.75,-26.42,1.8,1.8,-25640.064,2.9
4706,2019-01-31,2.4,-26.8,-26.48,5.2,4.8,-27252.288,2.9
4707,2019-02-01,6.4,-26.75,-26.42,11.6,11.5,-25480.224,2.9
4708,2019-02-02,,-26.74,-26.41,10.3,10.1,-26153.28,
4709,2019-02-03,6.2,-26.79,-26.45,7.5,7.4,-26208.576,
4710,2019-02-04,0.0,-27.03,-26.64,7.5,7.9,-28348.704,3.2
4711,2019-02-05,0.0,-26.88,-26.6,7.6,6.9,-26589.6,2.9
4712,2019-02-06,0.0,-26.79,-26.56,8.5,8.0,-25055.136,2.8
4713,2019-02-07,0.0,-26.55,-26.38,6.0,6.4,-25641.792,2.8
4714,2019-02-08,0.0,-26.52,-26.33,6.3,6.5,-26107.488,2.7
4715,2019-02-09,0.0,-26.56,-26.33,5.9,6.0,-26383.104,2.7
4716,2019-02-10,0.0,-26.46,-26.24,10.3,9.8,-25805.952,2.7
4717,2019-02-11,0.2,-26.49,-26.18,9.2,9.2,-26299.296,2.6
4718,2019-02-12,0.0,-26.48,-26.28,5.5,5.5,-24496.128,2.6
4719,2019-02-13,0.0,-26.5,-26.3,5.9,5.7,,2.6
4720,2019-02-14,0.0,-26.52,-26.3,10.0,9.3,-28133.568,2.6
4721,2019-02-15,0.0,-26.45,-26.22,9.9,9.1,-25914.816,2.6
4722,2019-02-16,0.0,-26.56,-26.23,8.4,8.3,-28292.544,2.5
4723,2019-02-17,0.0,-26.42,-26.19,6.0,5.6,-25739.424,2.5
4724,2019-02-18,0.0,-26.41,-26.14,6.0,5.7,-26685.504,2.5
4725,2019-02-19,0.0,-26.33,-26.1,6.7,6.1,-25316.928,2.5
4726,2019-02-20,0.0,-26.37,-26.1,6.2,5.9,-26383.968,2.5
4727,2019-02-21,0.0,-26.49,-26.15,6.3,6.0,-28707.264,2.5
4728,2019-02-22,0.0,-26.47,-26.16,7.8,7.2,-28658.88,2.5
4729,2019-02-23,0.0,-26.4,-26.12,6.0,5.4,-26394.336,2.5
4730,2019-02-24,0.0,-26.36,-26.12,5.2,5.0,-25373.088,2.5
4731,2019-02-25,0.0,-26.28,-26.02,7.8,8.6,-24421.824,2.5
4732,2019-02-26,0.0,-26.27,-26.02,11.6,12.0,-26693.28,2.5
4733,2019-02-27,0.0,-26.21,-25.95,9.9,9.8,-24217.056,2.5
4734,2019-02-28,0.0,-26.23,-25.95,9.7,9.3,-25261.632,2.5
4735,2019-03-01,0.0,-26.13,-25.86,9.6,9.2,-23944.896,2.5
4736,2019-03-02,0.0,-26.21,-25.9,10.7,10.2,-26613.792,2.5
4737,2019-03-03,0.0,-26.18,-25.91,9.7,9.2,-24503.04,2.5
4738,2019-03-04,0.0,-26.13,-25.85,10.8,10.3,-24286.176,2.5
4739,2019-03-05,1.8,-26.12,-25.83,11.9,11.5,-25006.752,2.5
4740,2019-03-06,0.0,-26.21,-25.93,10.4,10.1,-26012.448,2.5
4741,2019-03-07,0.0,-26.11,-25.85,13.8,13.3,-24736.32,2.5
4742,2019-03-08,0.0,-26.19,-25.89,13.6,13.4,-27194.4,2.5
4743,2019-03-09,0.0,-26.24,-25.94,11.2,10.3,-26714.016,2.4
4744,2019-03-10,0.0,-26.18,-25.9,10.6,10.2,-26401.248,2.5
4745,2019-03-11,0.2,-26.06,-25.79,12.1,11.8,-25339.392,2.4
4746,2019-03-12,0.0,-26.15,-25.88,8.6,8.2,-25563.168,2.5
4747,2019-03-13,,-26.13,-25.82,6.7,6.1,-26383.104,2.5
4748,2019-03-14,0.2,-26.32,-25.87,9.9,9.6,-29360.448,2.6
4749,2019-03-15,0.0,-26.11,-25.86,12.0,11.5,-27632.448,2.5
4750,2019-03-16,0.0,-26.1,-25.88,11.5,10.8,-26394.336,2.5
4751,2019-03-17,0.0,-25.94,-25.76,13.6,13.2,-24353.568,2.5
4752,2019-03-18,0.4,,,12.4,12.1,-23875.776,2.5
4753,2019-03-19,3.4,,,8.7,8.3,-23631.264,2.5
4754,2019-03-20,0.0,,,9.7,9.2,-25780.896,2.4
4755,2019-03-21,0.0,,,11.9,11.4,-25949.376,2.4
4756,2019-03-22,0.0,,,12.6,13.4,-26740.8,2.4
4757,2019-03-23,0.0,,,13.5,14.5,-25994.304,2.4
4758,2019-03-24,0.0,,,13.9,13.6,-26041.824,2.4
4759,2019-03-25,0.0,-25.96,-25.65,13.4,12.8,-26205.984,2.4
4760,2019-03-26,0.0,-25.85,-25.68,9.5,9.2,-25434.432,2.4
4761,2019-03-27,0.0,-25.89,-25.7,10.7,10.2,-25956.288,2.4
4762,2019-03-28,0.0,-26.1,-25.88,10.4,9.9,-27549.504,2.4
4763,2019-03-29,0.0,-25.96,-25.77,11.9,11.2,-25652.16,2.5
4764,2019-03-30,0.0,-25.96,-25.74,11.0,11.0,-26824.608,2.5
4765,2019-03-31,0.0,-25.85,-25.66,12.9,12.2,-25042.176,2.5
4766,2019-04-01,0.0,-25.89,-25.66,14.0,13.7,-25532.064,2.5
4767,2019-04-02,0.0,-25.76,-25.63,14.5,14.1,-25024.896,2.5
4768,2019-04-03,0.0,-25.85,-25.61,13.7,13.0,-24246.432,2.5
4769,2019-04-04,,-25.52,-25.45,12.3,12.0,,2.6
4770,2019-04-05,0.6,-25.68,-25.53,8.6,7.8,-23362.56,2.8
4771,2019-04-06,0.0,-25.74,-25.53,10.4,9.8,-24618.816,2.7
4772,2019-04-07,0.2,-25.65,-25.49,12.7,11.7,-23049.792,2.7
4773,2019-04-08,0.0,-25.74,-25.54,11.5,11.1,-24941.088,2.6
4774,2019-04-09,2.0,-25.72,-25.53,13.9,13.7,-24250.752,2.6
4775,2019-04-10,2.8,-25.65,-25.5,12.9,12.5,-23519.808,2.6
4776,2019-04-11,,-25.76,-25.55,11.5,11.4,-25347.168,2.6
4777,2019-04-12,0.2,-25.7,-25.53,11.4,10.8,-23854.176,2.6
4778,2019-04-13,0.0,-25.85,-25.58,11.4,10.8,-25874.208,2.6
4779,2019-04-14,4.0,-25.65,-25.52,10.1,9.9,-23392.8,2.6
4780,2019-04-15,0.0,-25.56,-25.48,12.0,11.9,-23525.856,2.6
4781,2019-04-16,0.0,-25.62,-25.51,12.6,12.7,-23752.224,2.6
4782,2019-04-17,0.0,-25.69,-25.53,14.5,14.1,-23937.12,2.6
4783,2019-04-18,0.0,-25.87,-25.59,13.9,13.9,-26929.152,2.6
4784,2019-04-19,0.0,-25.84,-25.63,14.7,15.1,-25917.408,2.6
4785,2019-04-20,0.0,-25.85,-25.6,15.0,15.4,-26402.112,2.6
4786,2019-04-21,0.0,-25.62,-25.52,15.9,16.3,-23953.536,2.6
4787,2019-04-22,14.8,-25.36,-25.34,15.4,15.6,,2.6
4788,2019-04-23,4.2,-25.61,-25.38,15.7,15.6,-23509.44,2.7
4789,2019-04-24,0.0,-25.52,-25.44,19.2,18.3,-23925.024,2.7
4790,2019-04-25,0.0,-25.67,-25.49,18.8,17.9,-23834.304,2.7
4791,2019-04-26,3.4,-25.68,-25.48,15.8,15.1,-24395.904,2.7
4792,2019-04-27,0.0,-25.71,-25.51,15.6,15.2,-25875.072,2.7
4793,2019-04-28,1.6,-25.6,-25.45,12.6,12.1,-23531.904,2.6
4794,2019-04-29,0.0,-25.62,-25.45,9.8,9.3,-24307.776,2.8
4795,2019-04-30,3.0,-25.61,-25.41,12.0,11.5,-23199.264,2.7
4796,2019-05-01,0.0,-25.48,-25.4,14.1,13.4,-22682.592,2.7
4797,2019-05-02,1.4,-25.65,-25.43,14.4,13.7,-25046.496,2.7
4798,2019-05-03,0.0,-25.61,-25.42,15.8,14.9,-25041.312,2.7
4799,2019-05-04,2.6,-25.57,-25.34,14.1,13.7,-24399.36,2.7
4800,2019-05-05,,-25.5,-25.34,11.0,10.7,-23226.048,2.7
4801,2019-05-06,0.4,-25.46,-25.35,9.1,8.8,-22749.984,2.7
4802,2019-05-07,0.0,-25.6,-25.44,12.4,11.9,-24539.328,2.7
4803,2019-05-08,0.0,-25.67,-25.45,14.1,13.1,-25536.384,2.7
4804,2019-05-09,0.0,-26.03,-25.54,16.0,15.7,-25952.832,2.7
4805,2019-05-10,0.0,-26.14,-25.66,15.3,14.0,-23467.104,2.7
4806,2019-05-11,0.4,-26.27,-25.79,16.2,15.2,-25068.096,2.7
4807,2019-05-12,9.8,-26.02,-25.68,13.8,13.3,,2.7
4808,2019-05-13,5.2,-26.06,-25.72,12.7,12.3,-22244.544,3.1
4809,2019-05-14,0.4,-25.97,-25.68,10.8,10.4,-22441.536,3.3
4810,2019-05-15,0.2,-25.97,-25.69,10.2,9.4,-24198.912,3.1
4811,2019-05-16,0.0,-25.78,-25.55,15.5,14.3,-23844.672,3.0
4812,2019-05-17,0.0,-25.78,-25.56,16.7,16.0,-24845.184,2.9
4813,2019-05-18,7.0,-25.38,-25.32,15.3,14.8,,2.9
4814,2019-05-19,8.8,-25.02,-25.16,14.0,13.5,,2.9
4815,2019-05-20,3.4,-25.35,-25.26,14.3,14.0,,3.1
4816,2019-05-21,6.8,-25.48,-25.3,14.8,15.1,,3.0
4817,2019-05-22,0.0,-25.39,-25.27,17.4,16.9,,2.9
4818,2019-05-23,0.0,-25.6,-25.38,18.2,17.4,-23972.544,2.9
4819,2019-05-24,0.0,-25.42,-25.28,19.5,19.0,,2.9
4820,2019-05-25,,-25.47,-25.28,18.4,18.0,-22049.28,2.9
4821,2019-05-26,10.4,-25.15,-25.12,17.1,16.5,,2.9
4822,2019-05-27,,-25.29,-25.09,16.8,17.2,,3.0
4823,2019-05-28,7.4,-25.35,-25.14,17.3,16.5,,3.3
4824,2019-05-29,1.4,-25.29,-25.17,16.9,16.3,,
4825,2019-05-30,0.0,-25.37,-25.22,15.4,14.8,,3.3
4826,2019-05-31,0.0,-25.36,-25.21,17.1,16.4,-22206.528,3.1
4827,2019-06-01,0.0,-25.45,-25.23,17.6,17.2,-23565.6,2.9
4828,2019-06-02,0.0,-25.28,-25.15,20.9,20.1,,2.9
4829,2019-06-03,5.8,-25.35,-25.15,20.9,20.3,-23765.184,3.0
4830,2019-06-04,0.0,-25.52,-25.27,21.4,14.1,-26066.016,2.9
4831,2019-06-05,0.0,-25.39,-25.2,22.6,25.2,-25331.616,2.8
4832,2019-06-06,0.0,-25.56,-25.3,22.2,21.1,-27958.176,2.8
4833,2019-06-07,0.0,-25.49,-25.28,23.5,22.7,-25418.88,2.7
4834,2019-06-08,0.0,-25.55,-25.32,26.1,24.8,-26640.576,2.7
4835,2019-06-09,0.0,-25.59,-25.32,26.7,25.8,-27231.552,2.7
4836,2019-06-10,0.0,-25.58,-25.31,26.5,25.4,-28103.328,2.7
4837,2019-06-11,0.0,-25.55,-25.3,26.6,25.2,-27533.088,2.7
4838,2019-06-12,0.0,-25.65,-25.38,25.4,24.8,-28974.24,2.6
4839,2019-06-13,0.0,-25.76,-25.46,25.0,24.0,-29641.248,2.6
4840,2019-06-14,0.0,-25.7,-25.46,27.4,26.7,-27592.704,2.6
4841,2019-06-15,0.0,-25.68,-25.43,27.0,26.0,-27321.408,2.6
4842,2019-06-16,0.0,-25.59,-25.4,24.9,23.7,-23105.952,2.6
4843,2019-06-17,0.8,-25.62,-25.38,24.1,23.0,-25289.28,2.5
