,Date,Rainfall_Simignano,Rainfall_Siena_Poggio_al_Vento,Rainfall_Mensano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Ponte_Orgia,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1,Volume_Pozzo_3,Volume_Pozzo_4
7190,2019-09-08,0.0,6.2,1.0,0.0,0.0,1.2,0.0,0.0,0.4,0.0,,-10.5,,-12.3,19.7,19.55,19.05,19.05,-260.033069,0.0,-215.0810789
7191,2019-09-09,1.8,2.4,1.2,0.4,0.0,3.0,1.2,1.8,2.2,0.0,,-10.5,,-12.4,19.6,18.4,18.1,18.7,-273.71902,0.0,-226.4011357
7192,2019-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,-10.5,,-12.3,18.85,19.25,18.85,17.8,-273.71902,0.0,-226.4011357
7193,2019-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.5,,-12.3,,21.25,21.5,19.95,-273.71902,0.0,-226.4011357
7194,2019-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.5,,-12.3,,22.6,22.3,20.1,-273.71902,0.0,-226.4011357
7195,2019-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.4,,-12.3,,22.4,22.6,20.25,-273.71902,0.0,-226.4011357
7196,2019-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.4,,-12.3,,23.35,23.95,20.75,-273.71902,0.0,-226.4011357
7197,2019-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.5,,-12.3,,22.1,22.15,20.35,-260.033069,0.0,-215.0810789
7198,2019-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.5,,-12.3,,23.2,22.15,21.45,-273.71902,0.0,-226.4011357
7199,2019-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.3,,-12.4,,21.25,21.45,20.6,-273.71902,0.0,-226.4011357
7200,2019-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,-10.2,,-12.2,,22.05,21.65,22.3,-273.71902,0.0,-226.4011357
7201,2019-09-19,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,,-10.2,,-12.3,19.85,19.45,19.3,21.25,-273.71902,0.0,-226.4011357
7202,2019-09-20,0.4,1.0,6.2,3.2,0.2,0.2,0.0,18.6,0.0,0.0,,-10.3,,-12.2,18.55,17.9,18.3,16.8,-273.71902,0.0,-226.4011357
7203,2019-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.3,,-12.4,18.45,17.55,17.5,15.65,-273.71902,0.0,-226.4011357
7204,2019-09-22,16.4,13.2,18.4,19.4,17.2,16.4,0.0,13.4,16.8,12.2,,-10.3,,-12.3,16.4,17.25,16.5,17.4,-260.033069,0.0,-215.0810789
7205,2019-09-23,5.0,5.2,3.8,5.2,9.8,6.4,0.0,3.4,8.8,3.0,,-10.3,,-12.3,18.5,18.6,17.7,19.0,-273.71902,0.0,-226.4011357
7206,2019-09-24,10.6,8.2,10.2,,26.2,,0.0,13.2,,,,-10.4,,-12.3,19.05,18.45,18.45,18.35,-273.71902,0.0,-226.4011357
7207,2019-09-25,0.6,0.0,0.4,0.4,0.2,0.4,0.0,0.2,0.4,0.0,,-10.4,,-12.4,19.8,19.55,19.0,19.6,-273.71902,0.0,-226.4011357
7208,2019-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,-10.3,,-12.4,20.3,19.85,19.5,18.95,-273.71902,0.0,-226.4011357
7209,2019-09-27,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,,-10.4,,-12.3,19.7,19.65,18.85,19.3,-273.71902,0.0,-226.4011357
7210,2019-09-28,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,,-10.3,,-12.3,20.55,20.15,19.25,19.4,-273.71902,0.0,-226.4011357
7211,2019-09-29,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.4,0.0,,-10.3,,-12.3,20.65,19.4,19.25,19.8,-260.033069,0.0,-215.0810789
7212,2019-09-30,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,,-10.3,,-12.3,20.55,20.65,20.15,19.3,-273.71902,0.0,-226.4011357
7213,2019-10-01,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,,-10.3,,-12.3,21.2,20.35,20.15,19.75,-252.8437863,0.0,-195.559375
7214,2019-10-02,0.4,0.0,1.2,0.6,1.2,0.0,0.0,0.0,0.2,0.0,,-10.3,,-12.3,18.2,17.7,16.85,16.8,-252.8437863,0.0,-195.559375
7215,2019-10-03,0.6,10.8,1.4,2.2,9.2,0.2,3.4,6.2,1.0,3.0,,-10.3,,-12.3,13.1,12.1,12.45,11.4,-252.8437863,0.0,-195.559375
7216,2019-10-04,0.2,0.6,0.0,0.2,0.2,3.0,1.2,0.0,0.0,0.8,,-10.3,,-12.3,14.5,13.35,13.95,11.75,-252.8437863,0.0,-195.559375
7217,2019-10-05,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,,-10.3,,-12.3,18.0,16.85,17.2,17.0,-252.8437863,0.0,-195.559375
7218,2019-10-06,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,,-10.3,,-12.3,18.5,17.95,17.05,15.7,-240.201597,0.0,-185.7814062
7219,2019-10-07,1.2,0.2,2.4,0.0,1.6,0.6,1.4,4.4,0.4,0.0,,-10.2,,-12.3,16.0,14.7,15.5,14.05,-252.8437863,0.0,-195.559375
7220,2019-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,-10.2,,-12.3,16.95,15.95,16.35,14.1,-252.8437863,0.0,-195.559375
7221,2019-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.6,,-12.2,16.85,16.45,15.8,14.25,-252.8437863,0.0,-195.559375
7222,2019-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,-10.3,,-12.3,18.3,16.55,17.05,16.35,-252.8437863,0.0,-195.559375
7223,2019-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,-10.2,,-12.3,18.0,17.1,17.65,15.5,-252.8437863,0.0,-195.559375
7224,2019-10-12,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,,-10.3,,-12.3,18.1,17.5,16.7,15.3,-252.8437863,0.0,-195.559375
7225,2019-10-13,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.4,0.0,,-10.2,,-12.3,16.3,17.35,16.5,15.65,-240.201597,0.0,-185.7814062
7226,2019-10-14,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,,-10.4,,-12.3,19.25,18.35,18.1,17.65,-252.8437863,0.0,-195.559375
7227,2019-10-15,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.0,,-10.1,,-12.4,17.6,17.5,16.95,17.65,-252.8437863,0.0,-195.559375
7228,2019-10-16,22.8,,12.8,,23.8,,13.6,11.2,,9.6,,-10.3,,-12.3,15.2,15.45,14.5,14.95,-252.8437863,0.0,-195.559375
7229,2019-10-17,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.2,,-10.2,,-12.3,16.4,15.75,14.8,14.4,-252.8437863,0.0,-195.559375
7230,2019-10-18,0.2,0.0,0.2,0.4,0.2,0.2,0.4,0.2,0.4,0.2,,-10.2,,-12.3,15.15,15.45,14.0,14.05,-252.8437863,0.0,-195.559375
7231,2019-10-19,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,,-10.2,,-12.2,17.0,16.5,16.1,16.0,-252.8437863,0.0,-195.559375
7232,2019-10-20,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,,-10.2,,-12.3,16.55,16.7,15.85,14.75,-240.201597,0.0,-185.7814062
7233,2019-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.2,,-13.5,20.1,19.9,19.0,18.65,-252.8437863,0.0,-195.559375
7234,2019-10-22,0.2,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.2,0.2,,-10.2,,-15.9,21.15,20.25,20.2,18.75,-252.8437863,0.0,-195.559375
7235,2019-10-23,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,,-10.2,,-15.9,20.2,19.05,18.8,17.3,-252.8437863,0.0,-195.559375
7236,2019-10-24,0.6,0.0,0.0,0.0,0.2,0.0,0.2,0.8,0.6,0.0,,-10.2,,-15.9,16.1,15.65,15.4,14.4,-252.8437863,0.0,-195.559375
7237,2019-10-25,19.4,20.2,18.8,19.0,20.4,,20.2,14.6,21.6,19.8,,-10.2,,-15.9,17.3,16.6,16.25,16.8,-252.8437863,0.0,-195.559375
7238,2019-10-26,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,,-10.2,,-15.9,19.8,18.5,18.35,16.45,-252.8437863,0.0,-195.559375
7239,2019-10-27,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,,-10.1,,-15.9,18.35,18.95,17.95,15.2,-240.201597,0.0,-185.7814062
7240,2019-10-28,0.2,0.2,0.4,0.2,0.4,0.6,0.2,0.4,0.4,0.4,,-10.2,,-15.9,16.15,16.1,15.45,14.05,-252.8437863,0.0,-195.559375
7241,2019-10-29,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,,-10.3,,-15.9,15.6,16.4,14.9,15.6,-252.8437863,0.0,-195.559375
7242,2019-10-30,4.2,4.4,6.2,5.6,3.2,3.2,3.2,8.2,4.0,2.8,,-10.5,,-15.9,15.7,14.95,14.85,15.7,-252.8437863,0.0,-195.559375
7243,2019-10-31,3.0,2.4,10.0,5.2,1.0,3.2,8.8,5.6,3.8,3.8,,-10.2,,-15.8,14.55,14.15,13.8,15.65,-252.8437863,0.0,-195.559375
7244,2019-11-01,8.2,14.2,9.0,5.2,1.2,14.4,8.8,,1.8,2.6,,-10.2,,-15.9,13.6,11.95,12.65,14.05,-200.4250318,-104.1609897,-154.6476721
7245,2019-11-02,1.4,0.8,1.6,1.4,0.8,1.2,0.8,0.8,1.0,0.4,,-10.2,,-15.9,13.45,13.5,12.95,13.55,-200.4250318,-104.1609897,-154.6476721
7246,2019-11-03,5.8,11.4,2.0,5.8,13.2,14.6,13.0,0.8,12.2,5.4,,-10.1,,-15.9,15.7,15.65,14.65,16.6,-190.4037803,-98.9529402,-146.9152885
7247,2019-11-04,,7.6,11.6,15.6,,17.8,17.0,18.8,21.0,,,-10.2,,-15.9,15.55,15.1,14.75,16.1,-200.4250318,-104.1609897,-154.6476721
7248,2019-11-05,1.0,3.0,2.6,1.4,11.8,4.8,17.4,15.4,13.2,6.2,,-10.2,,-15.9,14.5,14.35,13.8,14.8,-200.4250318,-104.1609897,-154.6476721
7249,2019-11-06,,,,,21.8,,,,38.6,,,-10.2,,-15.9,9.9,10.05,9.75,10.6,-200.4250318,-104.1609897,-154.6476721
7250,2019-11-07,16.8,13.4,17.0,11.6,0.4,12.4,1.2,4.2,3.2,1.0,,-10.2,,-15.9,10.6,11.15,11.4,10.4,-200.4250318,-104.1609897,-154.6476721
7251,2019-11-08,7.4,14.2,11.2,10.8,12.6,8.0,14.2,10.4,7.4,12.6,,-10.2,,-15.9,10.65,11.3,10.4,10.75,-200.4250318,-104.1609897,-154.6476721
7252,2019-11-09,21.0,,15.2,21.8,18.2,,22.4,18.8,29.4,20.4,,-10.2,,-15.9,8.15,9.1,6.9,9.0,-200.4250318,-104.1609897,-154.6476721
7253,2019-11-10,11.6,1.4,18.6,21.0,11.8,5.4,5.6,6.6,11.2,2.2,,-10.3,,,8.65,9.2,8.4,9.25,-190.4037803,-98.9529402,-146.9152885
7254,2019-11-11,9.2,6.2,6.4,9.4,12.8,9.0,8.4,5.4,8.8,9.6,,-10.2,,,10.65,10.75,9.85,11.65,-200.4250318,-104.1609897,-154.6476721
7255,2019-11-12,4.6,3.4,2.6,3.4,4.2,2.8,3.0,1.4,4.4,3.0,,-10.5,-9.3,,10.8,10.05,9.85,11.1,-200.4250318,-104.1609897,-154.6476721
7256,2019-11-13,23.4,20.8,22.6,20.4,18.4,,20.8,21.2,23.2,20.2,,-10.4,-9.7,,10.9,10.35,10.0,10.2,-200.4250318,-104.1609897,-154.6476721
7257,2019-11-14,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,,-10.2,-9.1,,10.6,9.5,9.35,9.3,-200.4250318,-104.1609897,-154.6476721
7258,2019-11-15,10.4,4.0,11.4,13.6,14.0,5.2,10.4,10.0,11.6,13.2,,-10.8,-8.9,,10.85,10.35,10.45,12.15,-200.4250318,-104.1609897,-154.6476721
7259,2019-11-16,19.8,17.0,17.4,17.4,23.8,18.8,19.2,20.2,17.4,17.8,,-10.2,-9.9,,9.35,8.85,8.45,9.15,-200.4250318,-104.1609897,-154.6476721
7260,2019-11-17,,,,,,,,,,,,-11.0,-9.1,,9.55,0.0,8.45,10.95,-190.4037803,-98.9529402,-146.9152885
7261,2019-11-18,4.4,3.0,3.2,4.6,6.6,4.4,5.2,4.8,5.2,7.4,,-10.5,-10.2,,8.6,0.0,8.4,8.7,-200.4250318,-104.1609897,-154.6476721
7262,2019-11-19,,,,19.8,28.0,,,,21.8,,,-10.4,-9.0,,10.1,9.4,9.25,10.2,-200.4250318,-104.1609897,-154.6476721
7263,2019-11-20,8.6,14.0,4.6,5.0,12.6,,10.0,6.4,7.8,16.6,,-10.5,-9.6,,12.1,10.5,10.5,10.8,-200.4250318,-104.1609897,-154.6476721
7264,2019-11-21,0.4,3.6,0.0,2.2,1.6,20.0,7.8,0.0,3.0,0.6,,-10.6,,,9.85,9.95,8.75,9.65,-200.4250318,-104.1609897,-154.6476721
7265,2019-11-22,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.4,0.8,,-10.5,-9.1,-10.5,10.2,10.25,9.35,9.2,-200.4250318,-104.1609897,-154.6476721
7266,2019-11-23,2.0,0.6,0.8,0.8,1.6,0.8,1.4,0.8,2.0,0.4,,-10.7,-9.7,-10.5,12.55,12.4,11.25,12.05,-200.4250318,-104.1609897,-154.6476721
7267,2019-11-24,,14.4,,,,,,,34.8,11.4,,-11.3,-9.4,,12.4,12.0,11.15,13.5,-190.4037803,-98.9529402,-146.9152885
7268,2019-11-25,2.6,3.0,2.0,1.8,2.6,2.4,2.2,2.2,2.4,1.6,,-10.6,-9.6,-10.6,14.45,13.6,13.25,12.55,-200.4250318,-104.1609897,-154.6476721
7269,2019-11-26,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,,-10.6,-9.9,-10.5,12.75,12.15,12.15,9.6,-200.4250318,-104.1609897,-154.6476721
7270,2019-11-27,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.2,,-10.6,-9.4,-10.6,11.05,11.9,10.9,10.35,-200.4250318,-104.1609897,-154.6476721
7271,2019-11-28,5.4,4.8,3.0,4.6,11.8,4.2,7.0,6.4,8.4,4.4,,-10.7,-9.6,-10.6,12.75,12.45,12.4,11.35,-200.4250318,-104.1609897,-154.6476721
7272,2019-11-29,0.2,0.2,0.4,0.4,0.0,0.2,0.2,1.4,0.0,0.4,,-10.4,-9.5,-10.5,12.3,12.25,12.4,11.7,-200.4250318,-104.1609897,-154.6476721
7273,2019-11-30,0.2,0.8,0.0,0.0,1.4,0.6,0.2,0.0,0.2,0.0,,-10.7,-9.3,-10.6,11.95,11.05,11.15,9.65,-200.4250318,-104.1609897,-154.6476721
7274,2019-12-01,0.2,0.0,0.2,0.0,0.4,0.2,0.2,0.4,0.2,0.2,,-10.8,-9.4,-10.6,9.7,9.65,9.05,8.5,-147.2426989,-158.8508312,-79.92724704
7275,2019-12-02,16.2,5.8,6.2,20.2,17.2,13.2,7.2,2.2,22.2,4.6,,-11.3,-9.6,-10.5,12.45,12.55,12.15,13.55,-154.9923146,-167.2114013,-84.13394426
7276,2019-12-03,,18.6,23.8,12.6,19.0,12.6,5.6,19.4,9.4,5.2,,-10.8,-9.4,-10.6,8.45,7.7,7.5,9.15,-154.9923146,-167.2114013,-84.13394426
7277,2019-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.9,-10.1,-10.6,6.2,5.0,5.7,4.65,-154.9923146,-167.2114013,-84.13394426
7278,2019-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.8,-9.9,-10.6,7.2,5.1,6.25,4.75,-154.9923146,-167.2114013,-84.13394426
7279,2019-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,,-10.9,-9.5,-10.7,9.35,10.0,9.5,8.15,-154.9923146,-167.2114013,-84.13394426
7280,2019-12-07,6.8,1.8,5.2,1.0,2.0,6.0,2.0,0.6,1.2,3.8,,-10.9,-10.1,-10.6,10.45,11.2,11.45,9.75,-154.9923146,-167.2114013,-84.13394426
7281,2019-12-08,1.2,1.2,3.0,0.8,0.2,0.8,0.6,0.4,0.8,0.6,,-11.0,-9.6,-10.7,10.2,10.85,8.55,9.3,-147.2426989,-158.8508312,-79.92724704
7282,2019-12-09,0.6,0.2,0.6,0.4,0.4,0.4,0.2,1.4,0.4,0.2,,-11.0,-9.5,-10.7,9.4,9.15,9.8,9.4,-154.9923146,-167.2114013,-84.13394426
7283,2019-12-10,2.0,3.8,4.4,0.4,0.2,0.0,1.4,3.8,1.2,3.0,,-11.2,-9.9,-10.6,8.95,7.45,7.85,6.45,-154.9923146,-167.2114013,-84.13394426
7284,2019-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,,-11.4,-9.5,-10.7,6.55,5.25,5.2,4.55,-154.9923146,-167.2114013,-84.13394426
7285,2019-12-12,0.4,0.8,0.6,1.6,3.2,0.8,1.4,1.0,1.6,1.4,,-11.2,-9.9,-10.7,4.3,4.1,4.4,3.3,-154.9923146,-167.2114013,-84.13394426
7286,2019-12-13,1.8,1.2,2.2,3.4,4.0,1.4,2.2,2.6,3.2,0.8,,-11.3,-9.5,-10.6,5.0,6.05,4.95,5.55,-154.9923146,-167.2114013,-84.13394426
7287,2019-12-14,13.4,6.0,8.8,12.0,10.2,11.8,6.4,5.6,7.8,5.0,,-11.2,-9.8,-10.8,7.6,8.3,7.9,2.2,-154.9923146,-167.2114013,-84.13394426
7288,2019-12-15,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,,-11.3,-9.9,-10.7,11.55,12.75,11.6,8.55,-147.2426989,-158.8508312,-79.92724704
7289,2019-12-16,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,,-11.2,-10.1,-10.7,11.75,12.65,11.7,10.4,-154.9923146,-167.2114013,-84.13394426
7290,2019-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.1,-10.0,-10.8,13.85,13.4,13.2,13.35,-154.9923146,-167.2114013,-84.13394426
7291,2019-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.6,-9.6,-10.7,12.35,12.0,11.4,10.7,-154.9923146,-167.2114013,-84.13394426
7292,2019-12-19,0.6,0.0,1.0,0.0,0.8,0.2,0.6,0.0,0.6,0.0,,-11.5,-10.0,-10.7,10.75,10.45,9.6,8.6,-154.9923146,-167.2114013,-84.13394426
7293,2019-12-20,3.0,1.6,2.6,6.0,5.8,2.6,2.8,1.0,4.6,3.4,,-11.4,-10.0,-10.7,9.6,10.2,9.15,9.65,-154.9923146,-167.2114013,-84.13394426
7294,2019-12-21,,7.8,18.4,,,15.8,,13.8,38.0,18.6,,-11.3,-10.5,-10.7,13.0,12.55,12.8,12.05,-154.9923146,-167.2114013,-84.13394426
7295,2019-12-22,,19.6,16.2,,26.4,21.4,20.8,16.8,23.2,16.2,,-11.6,-10.2,-10.8,10.9,11.6,11.05,11.2,-147.2426989,-158.8508312,-79.92724704
7296,2019-12-23,0.8,0.8,0.2,1.0,0.6,1.0,0.0,0.2,0.0,8.6,,-11.5,-10.2,-10.9,11.55,10.5,10.95,8.2,-154.9923146,-167.2114013,-84.13394426
7297,2019-12-24,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.4,-10.4,-10.9,9.3,9.65,10.65,6.85,-154.9923146,-167.2114013,-84.13394426
7298,2019-12-25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,-11.4,-10.3,-10.9,12.0,10.75,11.3,9.2,-154.9923146,-167.2114013,-84.13394426
7299,2019-12-26,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.4,,-11.8,-11.0,-11.0,9.25,8.8,8.85,6.85,-154.9923146,-167.2114013,-84.13394426
7300,2019-12-27,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,-11.9,-10.9,-11.0,8.0,8.6,7.5,5.55,-154.9923146,-167.2114013,-84.13394426
7301,2019-12-28,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.4,0.2,0.4,,-11.7,-10.5,-11.0,6.05,4.85,5.65,4.15,-154.9923146,-167.2114013,-84.13394426
7302,2019-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.7,-10.7,-10.9,5.25,3.6,3.75,3.05,-147.2426989,-158.8508312,-79.92724704
7303,2019-12-30,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,-11.6,-10.1,-11.0,4.7,3.3,3.85,1.9,-154.9923146,-167.2114013,-84.13394426
7304,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,-11.8,-10.0,-10.9,5.75,4.95,4.9,2.45,-154.9923146,-167.2114013,-84.13394426
7305,2020-01-01,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,,-11.6,-10.3,-10.9,7.95,8.35,8.4,4.7,-156.2116458,-145.8890468,-62.04052447
7306,2020-01-02,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,,-11.5,-10.7,-10.9,9.7,8.05,8.45,3.75,-156.2116458,-145.8890468,-62.04052447
7307,2020-01-03,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,,-11.6,-10.8,-11.0,6.65,8.3,7.15,2.75,-156.2116458,-145.8890468,-62.04052447
7308,2020-01-04,0.4,0.0,0.6,0.2,0.2,0.2,0.4,0.0,0.6,0.2,,-11.7,-10.2,-11.0,10.15,9.1,8.85,7.05,-156.2116458,-145.8890468,-62.04052447
7309,2020-01-05,0.4,0.2,0.4,0.2,0.6,0.2,0.2,0.2,0.4,0.2,,-11.8,-10.6,-10.9,8.25,8.4,7.8,5.6,-156.2116458,-145.8890468,-62.04052447
7310,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,,-11.5,-10.7,-11.0,6.65,5.85,5.4,3.1,-156.2116458,-145.8890468,-62.04052447
7311,2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,,-11.3,-10.7,-11.0,4.35,5.5,4.7,0.4,-156.2116458,-145.8890468,-62.04052447
7312,2020-01-08,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,,-11.5,-10.7,-11.0,8.9,7.65,7.55,5.1,-156.2116458,-145.8890468,-62.04052447
7313,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,,-12.0,-10.2,-11.0,7.8,7.95,7.05,3.1,-156.2116458,-145.8890468,-62.04052447
7314,2020-01-10,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,,-11.7,-11.1,-10.9,7.6,8.4,6.7,5.0,-156.2116458,-145.8890468,-62.04052447
7315,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,-11.9,-10.5,-11.0,10.35,8.0,9.15,7.2,-156.2116458,-145.8890468,-62.04052447
7316,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.3,-10.7,-11.0,8.5,6.95,6.8,5.35,-156.2116458,-145.8890468,-62.04052447
7317,2020-01-13,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,,-11.7,-10.3,-11.0,6.25,6.9,5.3,2.7,-156.2116458,-145.8890468,-62.04052447
7318,2020-01-14,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,,-11.9,-9.8,-11.0,4.5,5.55,4.45,1.0,-156.2116458,-145.8890468,-62.04052447
7319,2020-01-15,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,,-11.5,-10.8,-11.1,9.65,9.25,8.95,6.2,-156.2116458,-145.8890468,-62.04052447
7320,2020-01-16,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.4,0.0,,-11.9,-10.2,-11.1,8.4,7.55,6.45,4.15,-156.2116458,-145.8890468,-62.04052447
7321,2020-01-17,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.2,0.2,0.2,,-11.8,-10.3,-11.0,5.7,7.0,6.0,2.55,-156.2116458,-145.8890468,-62.04052447
7322,2020-01-18,14.6,18.4,12.2,10.2,15.6,16.4,14.6,15.6,19.6,10.2,,-11.6,-10.9,-11.1,5.65,6.55,5.65,5.55,-156.2116458,-145.8890468,-62.04052447
7323,2020-01-19,3.8,1.8,3.4,3.4,2.8,2.2,2.0,6.2,2.8,2.0,,-11.8,-10.2,-11.0,6.25,5.45,5.3,4.35,-156.2116458,-145.8890468,-62.04052447
7324,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,,-11.9,-9.9,-11.0,6.3,4.85,5.65,5.75,-156.2116458,-145.8890468,-62.04052447
7325,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.7,-10.2,-11.0,5.85,4.5,5.3,4.1,-156.2116458,-145.8890468,-62.04052447
7326,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.7,-10.2,-11.0,8.15,8.2,8.0,5.9,-156.2116458,-145.8890468,-62.04052447
7327,2020-01-23,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,,-11.7,-10.2,-11.0,9.3,9.1,8.65,6.5,-156.2116458,-145.8890468,-62.04052447
7328,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,,-11.5,-10.7,-11.0,7.85,7.55,6.55,4.3,-156.2116458,-145.8890468,-62.04052447
