,Date,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
6807,2018-08-21,3.4,0.0,9.4,0.2,1.0,-39.53,,-313.11,23.05,21.05,21.35,0.0,0.0,-4.480930038,-18.69546306
6808,2018-08-22,0.0,0.0,0.8,0.0,0.0,-39.53,,-313.11,23.0,20.7,20.95,0.0,0.0,-4.480930038,-18.69546306
6809,2018-08-23,0.4,0.4,9.0,2.4,1.4,-39.53,-52.75,-313.13,23.0,20.45,20.75,0.0,0.0,-4.480930038,-18.69546306
6810,2018-08-24,,0.2,5.6,0.0,1.0,-39.53,-52.75,-313.16,22.2,19.3,20.1,0.0,0.0,-4.480930038,-18.69546306
6811,2018-08-25,0.0,0.0,0.0,0.8,0.0,-39.54,-52.75,-313.19,20.9,19.2,18.9,0.0,0.0,-4.480930038,-18.69546306
6812,2018-08-26,0.0,0.2,0.6,0.6,0.4,-39.54,-52.75,-313.21,15.4,15.65,15.5,0.0,0.0,-4.256883536,
6813,2018-08-27,0.0,0.2,0.0,0.6,0.4,-39.54,-52.75,-313.17,14.95,14.85,15.2,0.0,0.0,-4.480930038,-18.69546306
6814,2018-08-28,0.0,0.0,0.0,0.0,0.0,-39.54,-52.75,-313.15,19.05,17.4,18.5,0.0,0.0,-4.480930038,-18.69546306
6815,2018-08-29,0.0,0.0,0.0,0.0,0.0,-39.54,-52.75,-313.15,20.8,18.0,19.1,0.0,0.0,-4.480930038,-18.69546306
6816,2018-08-30,0.0,0.0,0.0,0.0,0.0,-39.55,-52.76,-313.16,21.0,18.55,18.95,0.0,0.0,-4.480930038,-18.69546306
6817,2018-08-31,0.0,0.0,0.0,0.0,0.0,-39.55,-52.76,-313.18,19.35,19.1,17.65,0.0,0.0,-4.480930038,-18.69546306
6818,2018-09-01,0.0,0.0,0.0,0.4,0.4,-39.55,-52.76,-313.21,16.5,17.35,15.6,-0.306254902,-2.740745098,-5.052939221,-19.241
6819,2018-09-02,0.0,16.1,4.0,20.0,7.8,-39.55,-52.76,-313.21,15.05,14.95,14.5,-0.290942157,-2.603707843,-4.80029226,-18.27895
6820,2018-09-03,0.2,2.2,0.8,2.4,1.0,-39.55,-52.76,-313.22,16.0,14.75,14.75,-0.306254902,-2.740745098,-5.052939221,-19.241
6821,2018-09-04,0.6,0.6,3.2,0.2,0.4,-39.55,-52.76,-313.22,17.85,16.4,16.2,-0.306254902,-2.740745098,-5.052939221,-19.241
6822,2018-09-05,0.0,0.0,0.2,0.2,0.2,-39.55,-52.76,-313.22,17.9,17.1,16.9,-0.306254902,-2.740745098,-5.052939221,-19.241
6823,2018-09-06,0.0,0.0,0.0,0.4,0.2,-39.55,-52.76,-313.25,19.25,17.8,18.45,-0.306254902,-2.740745098,-5.052939221,-19.241
6824,2018-09-07,0.0,0.4,0.2,0.2,0.0,-39.55,-52.76,-313.26,18.65,18.15,18.2,-0.306254902,-2.740745098,-5.052939221,-19.241
6825,2018-09-08,0.0,0.0,0.2,0.0,0.2,-39.56,-52.76,-313.23,18.85,18.6,17.6,-0.306254902,-2.740745098,-5.052939221,-19.241
6826,2018-09-09,0.0,0.0,0.2,0.0,0.4,-39.56,-52.76,-313.21,20.0,18.3,19.15,-0.290942157,-2.603707843,-4.80029226,-18.27895
6827,2018-09-10,0.0,0.0,0.0,0.0,0.0,-39.56,-52.76,-313.21,21.35,18.75,19.75,-0.306254902,-2.740745098,-5.052939221,-19.241
6828,2018-09-11,0.0,0.0,0.2,0.0,0.0,-39.56,-52.77,-313.2,22.45,19.4,20.05,-0.306254902,-2.740745098,-5.052939221,-19.241
6829,2018-09-12,0.0,0.0,0.0,0.0,0.0,-39.56,-52.77,-313.22,22.4,13.55,20.6,-0.306254902,-2.740745098,-5.052939221,-19.241
6830,2018-09-13,0.0,0.0,0.0,0.0,0.0,-39.56,-52.76,-313.29,18.8,17.85,17.6,-0.306254902,-2.740745098,-5.052939221,-19.241
6831,2018-09-14,0.0,0.0,0.0,0.0,0.0,-39.56,-52.77,-313.31,19.5,18.3,18.35,-0.306254902,-2.740745098,-5.052939221,-19.241
6832,2018-09-15,0.0,0.0,0.0,0.0,0.0,-39.56,-52.77,-313.29,20.4,17.95,19.05,-0.306254902,-2.740745098,-5.052939221,-19.241
6833,2018-09-16,0.0,0.0,0.0,1.2,0.4,-39.56,-52.77,-313.28,20.95,18.1,19.15,-0.290942157,-2.603707843,-4.80029226,-18.27895
6834,2018-09-17,0.0,0.0,1.0,1.0,0.6,-39.56,-52.77,-313.3,19.95,18.05,18.1,-0.306254902,-2.740745098,-5.052939221,-19.241
6835,2018-09-18,1.6,7.3,0.2,6.6,1.4,-39.56,-52.77,-313.32,18.3,18.5,17.7,-0.306254902,-2.740745098,-5.052939221,-19.241
6836,2018-09-19,0.0,17.0,1.4,21.0,5.2,-39.56,-52.77,-313.34,19.3,18.2,18.15,-0.306254902,-2.740745098,-5.052939221,-19.241
6837,2018-09-20,0.8,3.0,0.2,1.0,0.6,-39.56,-52.77,-313.36,18.95,18.75,18.1,-0.306254902,-2.740745098,-5.052939221,-19.241
6838,2018-09-21,0.0,0.0,0.2,0.4,0.0,-39.57,-52.77,-313.38,20.5,18.2,18.55,-0.306254902,-2.740745098,-5.052939221,-19.241
6839,2018-09-22,0.0,0.4,0.2,0.2,0.0,-39.57,-52.77,-313.38,19.65,18.1,18.25,-0.306254902,-2.740745098,-5.052939221,-19.241
6840,2018-09-23,0.0,0.0,0.0,0.0,0.0,-39.57,-52.77,-313.38,18.95,17.75,16.7,-0.290942157,-2.603707843,-4.80029226,-18.27895
6841,2018-09-24,0.0,0.0,0.0,0.0,0.2,-39.57,-52.77,-313.42,17.9,18.65,17.75,-0.306254902,-2.740745098,-5.052939221,-19.241
6842,2018-09-25,0.0,0.0,0.0,0.0,0.0,-39.57,-52.77,-313.38,11.6,12.5,11.6,-0.306254902,-2.740745098,-5.052939221,-19.241
6843,2018-09-26,0.0,0.0,0.0,0.0,0.0,-39.57,-52.77,-313.35,10.3,10.55,9.55,-0.306254902,-2.740745098,-5.052939221,-19.241
6844,2018-09-27,0.2,0.0,0.0,0.0,0.0,-39.57,-52.77,-313.38,15.15,13.55,13.15,-0.306254902,-2.740745098,-5.052939221,-19.241
6845,2018-09-28,0.0,0.0,0.0,0.0,0.0,-39.57,-52.77,-313.47,17.05,15.2,15.55,-0.306254902,-2.740745098,-5.052939221,-19.241
6846,2018-09-29,0.0,0.0,0.0,0.0,0.0,-39.57,-52.77,-313.5,17.55,15.6,16.4,-0.306254902,-2.740745098,-5.052939221,-19.241
6847,2018-09-30,0.0,0.0,0.0,0.0,0.0,-39.57,-52.77,-313.5,16.05,14.35,14.85,-0.290942157,-2.603707843,-4.80029226,-18.27895
6848,2018-10-01,0.0,0.0,0.0,0.0,0.0,-39.57,-52.77,-313.58,15.7,14.15,14.6,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6849,2018-10-02,2.6,2.4,3.8,2.6,5.0,-39.57,-52.77,-313.57,11.75,11.9,11.05,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6850,2018-10-03,0.2,0.6,0.2,0.6,0.8,-39.57,-52.77,-313.52,13.95,12.95,13.15,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6851,2018-10-04,0.0,0.0,0.0,0.0,0.0,-39.58,-52.77,-313.51,15.25,15.55,14.6,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6852,2018-10-05,0.0,0.0,0.0,0.2,0.0,-39.58,-52.77,-313.53,14.0,13.9,13.25,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6853,2018-10-06,5.0,6.0,5.8,7.2,6.2,-39.58,-52.77,-313.58,12.35,13.1,12.55,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6854,2018-10-07,5.4,18.6,11.0,23.0,7.6,-39.57,-52.77,-313.6,14.7,14.2,13.55,-0.299314256,-2.062201873,-4.661890219,
6855,2018-10-08,0.0,0.0,0.2,0.0,0.2,-39.57,-52.77,-313.57,14.9,14.55,13.8,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6856,2018-10-09,0.0,0.0,0.2,0.2,0.2,-39.58,-52.77,-313.57,14.8,13.55,13.55,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6857,2018-10-10,0.0,0.0,0.2,0.4,0.4,-39.58,-52.77,-313.58,15.55,14.25,14.6,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6858,2018-10-11,0.6,0.0,0.6,0.0,0.4,-39.58,-52.77,-313.59,15.05,14.0,13.6,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6859,2018-10-12,0.0,0.2,0.2,0.6,0.6,-39.58,-52.77,-313.58,15.6,14.0,14.6,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6860,2018-10-13,0.0,0.0,0.0,0.2,0.0,-39.58,-52.77,-313.6,15.1,13.9,13.45,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6861,2018-10-14,0.0,0.0,0.2,0.0,0.0,-39.58,-52.77,-313.64,15.35,12.95,13.75,-0.299314256,-2.062201873,-4.661890219,
6862,2018-10-15,0.0,0.0,5.2,0.0,1.0,-39.59,-52.78,-313.68,14.6,13.25,13.8,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6863,2018-10-16,0.0,0.0,0.0,0.0,0.0,-39.59,-52.78,-313.68,15.0,13.8,13.75,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6864,2018-10-17,0.8,0.6,1.4,0.8,0.8,-39.59,-52.78,-313.7,16.2,15.2,15.2,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6865,2018-10-18,0.0,0.6,0.2,0.8,1.0,-39.59,-52.78,-313.73,15.55,15.35,15.3,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6866,2018-10-19,0.0,0.0,0.2,0.2,0.2,-39.59,-52.78,-313.72,15.45,14.35,14.4,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6867,2018-10-20,0.0,0.0,0.2,0.0,0.0,-39.59,-52.78,-313.7,14.85,14.35,14.15,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6868,2018-10-21,0.0,0.0,0.0,0.0,0.0,-39.59,-52.78,-313.74,12.2,12.25,12.35,-0.299314256,-2.062201873,-4.661890219,
6869,2018-10-22,0.0,1.6,0.0,0.8,0.4,-39.59,-52.78,-313.79,7.05,7.8,6.95,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6870,2018-10-23,0.0,0.0,0.0,0.0,0.0,-39.59,-52.78,-313.77,10.75,10.65,10.8,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6871,2018-10-24,0.0,0.0,0.4,0.0,0.0,-39.6,-52.78,-313.81,15.35,13.5,13.6,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6872,2018-10-25,0.0,0.0,0.0,0.0,0.0,-39.6,-52.78,-313.8,14.9,12.95,14.7,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6873,2018-10-26,0.0,0.0,0.2,0.2,0.2,-39.6,-52.78,-313.88,13.25,13.95,13.4,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6874,2018-10-27,0.0,2.2,1.4,2.2,2.8,-39.6,-52.78,-313.96,14.55,14.3,13.9,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6875,2018-10-28,5.2,33.2,9.4,34.6,19.0,-39.59,-52.78,-314.03,13.2,13.7,13.2,-0.299314256,-2.062201873,-4.661890219,
6876,2018-10-29,,,31.8,,,-39.58,-52.77,-314.07,11.2,11.95,11.35,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6877,2018-10-30,,,23.8,40.8,15.6,-39.58,-52.77,-313.99,7.7,8.4,7.65,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6878,2018-10-31,0.2,0.2,2.2,0.0,1.0,-39.59,-52.77,-313.91,9.75,8.8,8.55,-0.315067638,-2.170738814,-4.907252862,-18.63759625
6879,2018-11-01,,,,41.0,,-39.58,-52.77,-313.93,11.25,11.9,11.05,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6880,2018-11-02,2.2,23.7,5.8,26.0,7.6,-39.58,-52.77,-313.94,11.85,12.25,11.7,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6881,2018-11-03,2.2,2.8,1.6,3.6,3.6,-39.58,-52.77,-313.94,14.2,15.35,13.15,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6882,2018-11-04,0.0,0.0,0.2,0.2,0.2,-39.59,-52.78,-313.99,11.55,12.9,11.05,-0.310966667,-1.968558333,-4.713551303,-18.21289333
6883,2018-11-05,1.8,2.6,1.8,2.6,2.0,-39.59,-52.78,-314.0,10.95,11.85,10.6,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6884,2018-11-06,4.0,11.6,13.2,13.2,9.4,-39.59,-52.78,-313.98,11.2,11.75,11.15,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6885,2018-11-07,21.0,10.0,31.6,8.6,5.2,-39.58,-52.77,-313.98,9.7,8.5,9.7,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6886,2018-11-08,1.2,0.4,2.2,0.8,1.2,-39.58,-52.77,-313.95,10.0,9.2,9.0,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6887,2018-11-09,0.0,0.0,0.0,0.4,0.2,-39.59,-52.78,-313.98,10.05,8.9,9.25,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6888,2018-11-10,0.0,0.0,0.0,0.2,0.2,-39.59,-52.78,-314.0,10.55,10.0,9.75,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6889,2018-11-11,0.0,0.0,0.0,0.4,0.4,-39.59,-52.78,-313.98,11.5,9.8,10.45,-0.310966667,-1.968558333,-4.713551303,-18.21289333
6890,2018-11-12,0.0,0.0,0.2,0.4,0.0,-39.6,-52.78,-313.93,11.45,10.9,10.75,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6891,2018-11-13,0.0,0.0,0.2,0.0,0.0,-39.6,-52.78,-313.93,11.0,9.2,9.45,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6892,2018-11-14,0.2,0.0,0.2,0.0,0.0,-39.6,-52.79,-313.96,10.75,9.1,9.7,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6893,2018-11-15,0.0,0.2,0.0,0.4,0.0,-39.6,-52.79,-314.01,9.75,8.45,8.3,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6894,2018-11-16,0.0,0.0,0.0,0.0,0.0,-39.6,-52.79,-314.05,6.55,6.75,6.15,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6895,2018-11-17,0.0,0.0,0.0,0.0,0.0,-39.61,-52.79,-314.08,4.75,6.3,4.45,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6896,2018-11-18,0.0,0.0,0.2,0.0,0.0,-39.6,-52.79,-314.14,2.4,3.4,1.95,-0.310966667,-1.968558333,-4.713551303,-18.21289333
6897,2018-11-19,0.0,0.0,0.0,0.0,0.0,-39.6,-52.79,,2.8,1.45,1.55,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6898,2018-11-20,16.8,30.7,24.8,29.8,6.2,-39.6,-52.78,,6.35,6.9,6.3,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6899,2018-11-21,,,34.2,38.8,5.8,-39.59,-52.78,-314.17,5.45,5.05,5.2,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6900,2018-11-22,3.0,4.6,5.4,5.0,2.2,-39.59,-52.78,-314.12,8.35,8.1,7.45,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6901,2018-11-23,6.2,9.4,10.4,11.0,3.4,-39.59,-52.78,-314.11,9.0,7.55,7.5,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6902,2018-11-24,3.0,7.8,10.0,8.4,5.2,-39.58,-52.77,-314.17,10.3,10.65,9.75,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6903,2018-11-25,4.0,13.4,13.0,15.2,8.2,-39.57,-52.76,,8.1,7.35,7.15,-0.310966667,-1.968558333,-4.713551303,-18.21289333
6904,2018-11-26,17.8,30.2,19.0,32.0,12.2,-39.56,-52.76,,5.95,5.7,5.05,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6905,2018-11-27,0.2,1.2,0.0,1.2,1.6,-39.56,-52.76,,5.05,5.0,4.9,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6906,2018-11-28,0.0,0.4,0.0,0.4,0.2,-39.56,-52.76,,3.35,2.85,3.25,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6907,2018-11-29,0.0,0.0,0.0,0.0,0.0,-39.56,-52.76,-314.14,5.3,4.9,4.65,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6908,2018-11-30,0.0,0.0,0.0,0.0,0.0,-39.57,-52.77,-314.17,4.9,3.6,3.9,-0.327333333,-2.072166667,-4.96163295,-19.17146667
6909,2018-12-01,4.6,10.8,15.4,12.0,3.8,-39.57,-52.77,,,6.55,5.85,0.0,0.0,-4.662372529,-18.51197711
6910,2018-12-02,0.0,0.0,0.0,0.2,0.0,-39.58,-52.77,-314.17,,5.55,5.45,0.0,0.0,-4.429253902,
6911,2018-12-03,0.0,0.8,0.8,3.2,0.4,-39.58,-52.77,,,9.25,8.8,0.0,0.0,-4.662372529,-18.51197711
6912,2018-12-04,0.0,0.4,0.0,0.8,0.8,-39.58,-52.78,,10.75,8.85,9.25,0.0,0.0,-4.662372529,-18.51197711
6913,2018-12-05,0.0,0.0,0.0,0.0,0.0,-39.59,-52.78,-314.14,10.1,8.35,8.5,0.0,0.0,-4.662372529,-18.51197711
6914,2018-12-06,0.0,0.0,0.0,0.0,0.0,-39.59,-52.78,-314.17,7.5,5.85,5.95,0.0,0.0,-4.662372529,-18.51197711
6915,2018-12-07,3.2,12.6,0.8,14.6,3.8,-39.59,-52.78,,7.35,6.45,6.3,0.0,0.0,-4.662372529,-18.51197711
6916,2018-12-08,3.0,4.0,2.0,5.0,0.6,-39.59,-52.78,,7.6,5.95,6.15,0.0,0.0,-4.662372529,-18.51197711
6917,2018-12-09,0.0,0.0,0.0,0.0,0.0,-39.59,-52.78,,7.2,6.5,6.05,0.0,0.0,-4.429253902,
6918,2018-12-10,0.0,1.4,0.2,4.6,0.6,-39.6,-52.79,,7.35,4.8,5.05,0.0,0.0,-4.662372529,-18.51197711
6919,2018-12-11,0.0,0.0,0.0,0.0,0.0,-39.6,-52.79,,2.7,1.25,2.3,0.0,0.0,-4.662372529,-18.51197711
6920,2018-12-12,0.0,0.0,0.0,0.0,0.0,-39.6,-52.79,,2.45,1.3,1.15,0.0,0.0,-4.662372529,-18.51197711
6921,2018-12-13,3.2,0.2,3.0,0.0,6.4,-39.6,-52.79,,0.55,1.0,0.65,0.0,0.0,-4.662372529,-18.51197711
6922,2018-12-14,7.2,6.2,4.6,4.8,8.2,-39.6,-52.79,,0.15,1.45,0.0,0.0,0.0,-4.662372529,-18.51197711
6923,2018-12-15,0.0,4.6,0.0,1.2,0.4,,-52.79,,,,,0.0,0.0,-4.662372529,-18.51197711
6924,2018-12-16,0.2,2.0,0.0,1.4,0.0,,-52.79,,0.85,,-0.25,0.0,0.0,-4.429253902,
6925,2018-12-17,17.6,33.5,19.4,31.6,4.6,,-52.79,,,1.55,0.8,0.0,0.0,-4.662372529,-18.51197711
6926,2018-12-18,0.2,1.4,0.0,0.4,0.0,,-52.79,,1.95,1.75,1.35,0.0,0.0,-4.662372529,-18.51197711
6927,2018-12-19,0.0,0.2,0.0,4.6,0.4,,-52.79,,4.4,3.0,3.15,0.0,0.0,-4.662372529,-18.51197711
6928,2018-12-20,5.8,18.6,12.4,25.4,5.4,,-52.79,,5.2,5.0,4.8,0.0,0.0,-4.662372529,-18.51197711
6929,2018-12-21,1.6,0.6,0.4,1.0,1.0,,-52.79,,5.9,5.6,5.05,0.0,0.0,-4.662372529,-18.51197711
6930,2018-12-22,0.0,0.0,0.0,0.0,0.0,,-52.79,,7.75,6.95,7.85,0.0,0.0,-4.662372529,-18.51197711
6931,2018-12-23,0.0,0.0,0.2,0.2,0.0,,-52.79,,8.9,8.4,7.55,0.0,0.0,-4.429253902,
6932,2018-12-24,0.0,0.2,0.0,0.2,0.0,,-52.79,,7.25,7.95,6.25,0.0,0.0,-4.662372529,-18.51197711
6933,2018-12-25,0.0,0.0,0.0,0.0,0.0,,-52.79,,3.3,3.65,2.55,0.0,0.0,-4.662372529,-18.51197711
6934,2018-12-26,0.0,0.0,0.0,0.0,0.0,,-52.79,,4.8,2.95,3.6,0.0,0.0,-4.662372529,-18.51197711
6935,2018-12-27,0.0,0.0,0.0,0.0,0.0,,-52.8,,5.15,4.25,3.85,0.0,0.0,-4.662372529,-18.51197711
6936,2018-12-28,0.0,0.0,0.0,0.0,0.0,,-52.8,,5.1,5.15,3.65,0.0,0.0,-4.662372529,-18.51197711
6937,2018-12-29,0.0,0.0,0.0,0.2,0.0,,-52.8,,7.0,6.5,5.25,0.0,0.0,-4.662372529,-18.51197711
6938,2018-12-30,0.0,0.0,0.0,0.0,0.0,,-52.8,,5.35,5.25,4.25,0.0,0.0,-4.429253902,
6939,2018-12-31,0.0,0.0,0.0,0.0,0.0,,-52.8,,5.85,4.7,4.6,0.0,0.0,-4.662372529,-18.51197711
6940,2019-01-01,0.0,0.0,0.0,0.0,0.0,,-52.8,,4.15,2.8,3.05,0.0,0.0,-4.608844953,-18.43629553
6941,2019-01-02,0.0,0.0,0.0,0.2,0.0,,-52.8,,3.5,3.4,3.45,0.0,0.0,-4.608844953,-18.43629553
6942,2019-01-03,0.0,0.0,0.0,0.0,0.0,,-52.8,,,,,0.0,0.0,-4.608844953,-18.43629553
6943,2019-01-04,0.0,0.0,0.0,0.0,0.0,,-52.8,,,,,0.0,0.0,-4.608844953,-18.43629553
6944,2019-01-05,0.0,0.0,0.0,0.0,0.0,,-52.81,,1.85,,1.05,0.0,0.0,-4.608844953,-18.43629553
6945,2019-01-06,0.0,0.0,0.0,0.0,0.0,,-52.81,,5.1,3.85,4.05,0.0,0.0,-4.378402706,
6946,2019-01-07,0.0,0.0,0.0,0.0,0.0,,-52.81,,4.75,3.6,3.45,0.0,0.0,-4.608844953,-18.43629553
6947,2019-01-08,0.0,0.0,0.0,0.0,0.0,,-52.81,,3.25,1.15,1.25,0.0,0.0,-4.608844953,-18.43629553
6948,2019-01-09,0.0,0.0,0.0,0.0,0.0,,-52.81,,2.65,3.4,2.85,0.0,0.0,-4.608844953,-18.43629553
6949,2019-01-10,0.0,0.0,0.0,0.0,0.0,-39.55,-52.81,,0.0,0.5,0.25,0.0,0.0,-4.608844953,-18.43629553
6950,2019-01-11,0.0,0.0,0.0,0.0,0.0,-39.55,-52.81,,,,,0.0,0.0,-4.608844953,-18.43629553
6951,2019-01-12,0.0,0.0,0.0,0.0,0.0,-39.55,-52.81,,1.2,,0.4,0.0,0.0,-4.608844953,-18.43629553
6952,2019-01-13,0.0,0.2,0.0,0.0,0.0,-39.55,-52.81,,3.65,3.15,2.5,0.0,0.0,-4.378402706,
6953,2019-01-14,0.0,0.0,0.0,0.0,0.0,-39.56,-52.81,,5.15,4.9,4.2,0.0,0.0,-4.608844953,-18.43629553
6954,2019-01-15,0.0,0.0,0.0,0.0,0.0,-39.56,-52.82,,4.65,3.1,3.0,0.0,0.0,-4.608844953,-18.43629553
6955,2019-01-16,0.0,0.0,0.0,0.0,0.0,-39.56,-52.82,,4.95,2.85,2.45,0.0,0.0,-4.608844953,-18.43629553
6956,2019-01-17,0.2,1.8,1.2,2.2,1.0,-39.56,-52.82,,4.05,4.6,4.05,0.0,0.0,-4.608844953,-18.43629553
6957,2019-01-18,4.8,14.4,13.0,15.6,10.0,-39.56,-52.82,,4.9,4.15,3.65,0.0,0.0,-4.608844953,-18.43629553
6958,2019-01-19,2.2,9.4,6.4,8.8,6.0,-39.56,-52.82,,2.35,1.95,1.55,0.0,0.0,-4.608844953,-18.43629553
6959,2019-01-20,2.0,2.2,2.4,3.8,3.2,-39.56,-52.82,,2.25,1.65,1.45,0.0,0.0,-4.378402706,
6960,2019-01-21,0.0,0.2,0.0,1.6,0.0,-39.56,-52.82,,0.45,1.45,0.3,0.0,0.0,-4.608844953,-18.43629553
6961,2019-01-22,4.0,1.2,1.0,1.0,12.0,-39.56,-52.82,,,,,0.0,0.0,-4.608844953,-18.43629553
6962,2019-01-23,4.0,0.0,4.2,0.0,4.2,-39.56,-52.82,,0.2,-0.2,0.05,0.0,0.0,-4.608844953,-18.43629553
6963,2019-01-24,12.6,19.4,9.0,0.6,,-39.56,-52.82,,-0.1,-0.4,0.0,0.0,0.0,-4.608844953,-18.43629553
6964,2019-01-25,0.0,0.0,0.0,0.2,,-39.56,-52.82,,,,-0.55,0.0,0.0,-4.608844953,-18.43629553
6965,2019-01-26,0.0,0.0,0.0,2.4,0.8,-39.57,-52.82,,1.3,1.65,1.25,0.0,0.0,-4.608844953,-18.43629553
6966,2019-01-27,0.0,0.0,0.0,10.2,0.4,-39.57,-52.82,,3.95,2.9,2.65,0.0,0.0,-4.378402706,
6967,2019-01-28,5.4,19.0,17.8,,7.8,-39.56,-52.82,,3.1,2.25,2.6,0.0,0.0,-4.608844953,-18.43629553
6968,2019-01-29,7.8,7.6,5.4,3.2,5.8,-39.56,-52.82,,-0.2,0.4,-0.45,0.0,0.0,-4.608844953,-18.43629553
6969,2019-01-30,0.2,0.0,0.0,4.4,1.2,-39.56,-52.82,,,,,0.0,0.0,-4.608844953,-18.43629553
6970,2019-01-31,11.8,13.2,14.2,0.4,1.0,-39.56,-52.82,,1.1,0.15,0.95,0.0,0.0,-4.608844953,-18.43629553
6971,2019-02-01,9.8,20.2,20.8,,13.6,-39.55,-52.81,,6.15,6.25,5.95,-0.336304945,-2.61592033,-5.131288265,-20.52221939
6972,2019-02-02,,,,,21.6,-39.5,-52.78,,5.0,5.65,4.95,-0.336304945,-2.61592033,-5.131288265,-20.52221939
6973,2019-02-03,22.6,,35.4,,17.2,-39.44,-52.74,,3.05,3.35,2.85,-0.319489698,-2.485124313,-4.874723852,-19.49610842
6974,2019-02-04,4.8,7.6,7.4,9.4,12.8,-39.42,-52.73,,2.65,4.5,2.45,-0.336304945,-2.61592033,-5.131288265,-20.52221939
6975,2019-02-05,0.0,0.0,0.0,0.0,4.8,-39.43,-52.73,,3.4,3.2,3.6,-0.336304945,-2.61592033,-5.131288265,-20.52221939
6976,2019-02-06,0.0,0.0,0.0,0.0,2.2,-39.44,-52.74,,4.75,4.25,4.45,-0.336304945,-2.61592033,-5.131288265,-20.52221939
6977,2019-02-07,0.0,0.0,0.0,0.0,0.0,-39.45,-52.74,,5.4,4.55,4.3,-0.336304945,-2.61592033,-5.131288265,-20.52221939
6978,2019-02-08,0.0,0.0,0.0,0.0,0.0,-39.46,-52.75,,5.6,4.1,4.7,-0.336304945,-2.61592033,-5.131288265,-20.52221939
6979,2019-02-09,0.0,0.0,0.0,0.0,0.0,-39.47,-52.76,,5.95,4.15,4.3,-0.336304945,-2.61592033,-5.131288265,-20.52221939
6980,2019-02-10,0.0,0.0,0.2,0.2,0.0,-39.48,-52.76,,5.3,4.2,3.85,-0.319489698,-2.485124313,-4.874723852,-19.49610842
6981,2019-02-11,0.0,0.0,0.0,0.0,0.0,-39.48,-52.76,,5.4,3.8,4.65,-0.336304945,-2.61592033,-5.131288265,-20.52221939
